OfWeek', 'OriginState', 'OriginWac', 'OriginCityMarketID'} Leakage 0.8160552884069705
Mask Size 10 Mask {'OriginAirportSeqID', 'DayofMonth', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9998378658334887
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginCityName', 'DayofMonth', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginWac', 'FlightDate'} Leakage 0.9999927948929133
Mask Size 10 Mask {'OriginCityName', 'DayofMonth', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9999986650841747
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'FlightDate'} Leakage 0.9999992715936667
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginCityMarketID', 'FlightDate'} Leakage 0.9999994841929452
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'OriginState', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9999993519455896
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'OriginStateName', 'OriginStateFips', 'OriginCityMarketID', 'FlightDate'} Leakage 0.9999995934239297
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9999994287639019
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'OriginStateName', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9999995553791111
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'FlightDate'} Leakage 0.9999912412885613
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'DayOfWeek', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.999992933993545
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9999960021699584
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'DayOfWeek', 'OriginStateName', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9999913420485481
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginStateFips', 'FlightDate'} Leakage 0.9999999062253718
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'OriginState', 'OriginStateFips', 'OriginWac', 'FlightDate'} Leakage 0.9999997512521661
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginWac', 'FlightDate'} Leakage 0.999999923278143
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'OriginStateName', 'OriginStateFips', 'OriginWac', 'FlightDate'} Leakage 0.9999997502523599
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginWac', 'FlightDate'} Leakage 0.999998034316667
Mask Size 10 Mask {'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'FlightDate'} Leakage 0.9999998255647667
Mask Size 10 Mask {'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9999998793857822
Mask Size 10 Mask {'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9999998799218197
Mask Size 10 Mask {'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'OriginStateName', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9999998786915516
Mask Size 10 Mask {'OriginAirportID', 'Origin', 'DayofMonth', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.999999979688262
Mask Size 10 Mask {'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginWac', 'FlightDate'} Leakage 0.9999999987602018
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginCityName', 'Origin', 'DayofMonth', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'FlightDate'} Leakage 0.999999878808333
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginCityName', 'Origin', 'DayofMonth', 'DayOfWeek', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9999997056989762
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginCityName', 'Origin', 'DayofMonth', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9999997020061477
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginCityName', 'Origin', 'DayofMonth', 'DayOfWeek', 'OriginStateName', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9999996722911494
Mask Size 10 Mask {'OriginAirportSeqID', 'Origin', 'DayofMonth', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9999998714814412
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginCityName', 'Origin', 'DayofMonth', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginWac', 'FlightDate'} Leakage 0.999999999380507
Mask Size 10 Mask {'OriginCityName', 'Origin', 'DayofMonth', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9999999999638577
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'OriginCityName', 'DayofMonth', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'FlightDate'} Leakage 0.9999917132634447
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'OriginCityName', 'DayofMonth', 'DayOfWeek', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9999850066268609
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'OriginCityName', 'DayofMonth', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9999902846141898
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'OriginCityName', 'DayofMonth', 'DayOfWeek', 'OriginStateName', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9999910279552263
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'DayofMonth', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9999084875199282
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'OriginCityName', 'DayofMonth', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginWac', 'FlightDate'} Leakage 0.9999978952478497
Mask Size 10 Mask {'OriginAirportID', 'OriginCityName', 'DayofMonth', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9999999727064905
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginCityName', 'DayofMonth', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9999998925889626
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'Month', 'OriginState', 'OriginStateFips', 'OriginCityMarketID'} Leakage 0.9999957059037324
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginCityMarketID'} Leakage 0.9999968247491017
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'Month', 'OriginState', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9999978889075328
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginStateFips', 'OriginCityMarketID'} Leakage 0.9999971917113533
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'Month', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9999966098874998
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9999972977101917
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID'} Leakage 0.9999535512379799
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'DayOfWeek', 'Month', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9999687699953017
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9999781275541756
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9999572090524745
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginStateFips'} Leakage 0.9999984595344816
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'Month', 'OriginState', 'OriginStateFips', 'OriginWac'} Leakage 0.9999974998744554
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginWac'} Leakage 0.999998637304117
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginStateFips', 'OriginWac'} Leakage 0.9999974466624636
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginWac'} Leakage 0.9999729394073897
Mask Size 10 Mask {'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID'} Leakage 0.9999988041524905
Mask Size 10 Mask {'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'Month', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9999991345631569
Mask Size 10 Mask {'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginCityMarketID', 'OriginWac'} Leakage 0.999999173094117
Mask Size 10 Mask {'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9999991732930292
Mask Size 10 Mask {'OriginAirportID', 'Origin', 'DayofMonth', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9999997150707165
Mask Size 10 Mask {'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginWac'} Leakage 0.9999999599648542
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginCityName', 'Origin', 'DayofMonth', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID'} Leakage 0.9999988825661156
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginCityName', 'Origin', 'DayofMonth', 'DayOfWeek', 'Month', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9999982576958046
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginCityName', 'Origin', 'DayofMonth', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9999980346155113
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginCityName', 'Origin', 'DayofMonth', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9999982137651164
Mask Size 10 Mask {'OriginAirportSeqID', 'Origin', 'DayofMonth', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9999988970122885
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginCityName', 'Origin', 'DayofMonth', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginWac'} Leakage 0.9999999722195034
Mask Size 10 Mask {'OriginCityName', 'Origin', 'DayofMonth', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9999999992988293
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'OriginCityName', 'DayofMonth', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID'} Leakage 0.9999552189810091
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'OriginCityName', 'DayofMonth', 'DayOfWeek', 'Month', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9999375589191554
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'OriginCityName', 'DayofMonth', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9999531171771846
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'OriginCityName', 'DayofMonth', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9999555714762214
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'DayofMonth', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9995625914853247
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'OriginCityName', 'DayofMonth', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginWac'} Leakage 0.9999708892695149
Mask Size 10 Mask {'OriginAirportID', 'OriginCityName', 'DayofMonth', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9999997561368553
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginCityName', 'DayofMonth', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9999990482547302
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID'} Leakage 0.9999999865502294
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9999999765023986
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginCityMarketID', 'OriginWac'} Leakage 0.99999998711419
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'OriginStateName', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9999999867241838
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9999991049749586
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginWac'} Leakage 0.9999999943378337
Mask Size 10 Mask {'OriginAirportID', 'Origin', 'DayofMonth', 'OriginCityName', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9999999999981282
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginCityName', 'Origin', 'DayofMonth', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9999999999853306
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'OriginCityName', 'DayofMonth', 'DayOfWeek', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac'} Leakage 0.9999991074552399
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'OriginCityName', 'DayOfWeek', 'Month', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'FlightDate'} Leakage 0.9907511709801093
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'OriginCityName', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginCityMarketID', 'FlightDate'} Leakage 0.99019477759532
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'OriginCityName', 'DayOfWeek', 'Month', 'OriginState', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9815535820786614
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'OriginCityName', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginStateFips', 'OriginCityMarketID', 'FlightDate'} Leakage 0.9995884447741981
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'OriginCityName', 'DayOfWeek', 'Month', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9979792456410428
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'OriginCityName', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.997786082717268
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'FlightDate'} Leakage 0.9553984908945707
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayOfWeek', 'Month', 'OriginState', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9074236552631246
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9341927316291532
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginStateFips', 'OriginCityMarketID', 'OriginWac', 'FlightDate'} Leakage 0.9899848474293496
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'OriginCityName', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginStateFips', 'FlightDate'} Leakage 0.997638912250557
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'OriginCityName', 'DayOfWeek', 'Month', 'OriginState', 'OriginStateFips', 'OriginWac', 'FlightDate'} Leakage 0.3684075265428838
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'OriginCityName', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginWac', 'FlightDate'} Leakage 0.9835726522155462
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'OriginCityName', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginStateFips', 'OriginWac', 'FlightDate'} Leakage 0.9996207809482005
Mask Size 10 Mask {'OriginAirportSeqID', 'OriginAirportID', 'Origin', 'DayOfWeek', 'Month', 'OriginStateName', 'OriginState', 'OriginStateFips', 'OriginWac', 'FlightDate'} Leakage 0.9634704912292479
