beta,leakage,utility,mask_size
36.0,1.0,-109.0,3
36.0,1.0,-325.0,9
36.0,1.0,-361.0,10
36.0,1.0,-217.0,6
36.0,1.0,-361.0,10
36.0,1.0,-361.0,10
36.0,1.0,-289.0,8
36.0,1.0,-253.0,7
36.0,1.0,-109.0,3
36.0,0.0,-360.0,10
36.0,1.0,-73.0,2
36.0,1.0,-109.0,3
36.0,1.0,-217.0,6
36.0,1.0,-361.0,10
36.0,1.0,-145.0,4
36.0,1.0,-37.0,1
36.0,1.0,-325.0,9
36.0,1.0,-325.0,9
36.0,1.0,-325.0,9
36.0,1.0,-73.0,2
36.0,1.0,-361.0,10
36.0,1.0,-181.0,5
36.0,1.0,-361.0,10
36.0,1.0,-361.0,10
36.0,1.0,-361.0,10
36.0,1.0,-361.0,10
36.0,1.0,-37.0,1
36.0,1.0,-73.0,2
36.0,1.0,-361.0,10
36.0,1.0,-361.0,10
36.0,1.0,-73.0,2
36.0,1.0,-73.0,2
36.0,1.0,-109.0,3
36.0,1.0,-73.0,2
36.0,1.0,-73.0,2
36.0,1.0,-73.0,2
36.0,1.0,-1.0,0
36.0,9.999778782798785e-13,-144.000000000001,4
36.0,1.0,-145.0,4
36.0,0.0,-144.0,4
36.0,0.0,-324.0,9
36.0,0.0,-180.0,5
36.0,0.0,-288.0,8
36.0,0.0,-288.0,8
36.0,1.0,-1.0,0
36.0,0.0,-216.0,6
36.0,0.0,-180.0,5
36.0,0.0,-288.0,8
36.0,1.0,-145.0,4
36.0,1.0,-109.0,3
beta,leakage,utility,mask_size
36.5,1.0,-366.0,10
36.5,1.0,-366.0,10
36.5,1.0,-37.5,1
36.5,0.0,-328.5,9
36.5,1.0,-293.0,8
36.5,1.0,-1.0,0
36.5,1.0,-256.5,7
36.5,1.0,-366.0,10
36.5,1.0,-329.5,9
36.5,1.0,-329.5,9
36.5,1.0,-74.0,2
36.5,1.0,-256.5,7
36.5,1.0,-147.0,4
36.5,1.0,-1.0,0
36.5,1.0,-256.5,7
36.5,1.0,-1.0,0
36.5,1.0,-183.5,5
36.5,1.0,-293.0,8
36.5,1.0,-366.0,10
36.5,1.0,-147.0,4
36.5,1.0,-366.0,10
36.5,1.0,-366.0,10
36.5,1.0,-220.0,6
36.5,1.0,-147.0,4
36.5,1.0,-293.0,8
36.5,1.0,-147.0,4
36.5,1.0,-183.5,5
36.5,1.0,-366.0,10
36.5,1.0,-366.0,10
36.5,1.0,-183.5,5
36.5,1.0,-1.0,0
36.5,1.0,-147.0,4
36.5,9.999778782798785e-13,-182.500000000001,5
36.5,1.0,-110.5,3
36.5,1.0,-74.0,2
36.5,1.0,-110.5,3
36.5,9.999778782798785e-13,-109.500000000001,3
36.5,1.0,-74.0,2
36.5,9.999778782798785e-13,-146.000000000001,4
36.5,1.0,-74.0,2
36.5,1.0,-37.5,1
36.5,1.0,-147.0,4
36.5,1.0,-37.5,1
36.5,0.0,-255.5,7
36.5,0.0,-109.5,3
36.5,0.0,-182.5,5
36.5,0.0,-255.5,7
36.5,0.0,-292.0,8
36.5,1.0,-147.0,4
36.5,0.0,-255.5,7
beta,leakage,utility,mask_size
37.0,0.0,-370.0,10
37.0,1.0,-260.0,7
37.0,1.0,-75.0,2
37.0,0.0,-370.0,10
37.0,1.0,-75.0,2
37.0,1.0,-260.0,7
37.0,1.0,-297.0,8
37.0,1.0,-260.0,7
37.0,1.0,-75.0,2
37.0,1.0,-371.0,10
37.0,1.0,-1.0,0
37.0,1.0,-371.0,10
37.0,1.0,-260.0,7
37.0,1.0,-75.0,2
37.0,1.0,-149.0,4
37.0,1.0,-371.0,10
37.0,1.0,-260.0,7
37.0,1.0,-1.0,0
37.0,1.0,-297.0,8
37.0,1.0,-223.0,6
37.0,1.0,-149.0,4
37.0,1.0,-186.0,5
37.0,1.0,-334.0,9
37.0,1.0,-371.0,10
37.0,1.0,-1.0,0
37.0,1.0,-371.0,10
37.0,1.0,-371.0,10
37.0,1.0,-371.0,10
37.0,1.0,-149.0,4
37.0,1.0,-75.0,2
37.0,1.0,-38.0,1
37.0,9.999778782798785e-13,-185.000000000001,5
37.0,1.0,-75.0,2
37.0,1.0,-75.0,2
37.0,9.999778782798785e-13,-185.000000000001,5
37.0,1.0,-38.0,1
37.0,0.0,-259.0,7
37.0,1.0,-112.0,3
37.0,9.999778782798785e-13,-222.000000000001,6
37.0,1.0,-75.0,2
37.0,1.0,-75.0,2
37.0,1.0,-75.0,2
37.0,1.0,-75.0,2
37.0,1.0,-223.0,6
37.0,1.0,-186.0,5
37.0,1.0,-186.0,5
37.0,1.0,-38.0,1
37.0,1.0,-1.0,0
37.0,0.0,-259.0,7
37.0,1.0,-112.0,3
beta,leakage,utility,mask_size
37.5,0.0,-337.5,9
37.5,1.0,-376.0,10
37.5,1.0,-1.0,0
37.5,1.0,-188.5,5
37.5,0.0,-375.0,10
37.5,1.0,-188.5,5
37.5,1.0,-376.0,10
37.5,1.0,-263.5,7
37.5,0.0,-375.0,10
37.5,1.0,-376.0,10
37.5,1.0,-301.0,8
37.5,1.0,-263.5,7
37.5,1.0,-376.0,10
37.5,1.0,-226.0,6
37.5,1.0,-301.0,8
37.5,1.0,-338.5,9
37.5,1.0,-38.5,1
37.5,1.0,-1.0,0
37.5,1.0,-151.0,4
37.5,1.0,-376.0,10
37.5,1.0,-338.5,9
37.5,1.0,-301.0,8
37.5,1.0,-188.5,5
37.5,1.0,-338.5,9
37.5,1.0,-301.0,8
37.5,1.0,-376.0,10
37.5,1.0,-376.0,10
37.5,1.0,-376.0,10
37.5,1.0,-376.0,10
37.5,1.0,-263.5,7
37.5,1.0,-38.5,1
37.5,1.0,-38.5,1
37.5,1.0,-76.0,2
37.5,1.0,-38.5,1
37.5,1.0,-76.0,2
37.5,9.999778782798785e-13,-150.000000000001,4
37.5,1.0,-38.5,1
37.5,1.0,-38.5,1
37.5,0.0,-187.5,5
37.5,1.0,-1.0,0
37.5,0.0,-187.5,5
37.5,1.0,-151.0,4
37.5,1.0,-38.5,1
37.5,1.0,-1.0,0
37.5,1.0,-38.5,1
37.5,0.0,-225.0,6
37.5,0.0,-150.0,4
37.5,1.0,-38.5,1
37.5,0.0,-150.0,4
37.5,1.0,-113.5,3
beta,leakage,utility,mask_size
38.0,0.0,-380.0,10
38.0,1.0,-267.0,7
38.0,1.0,-153.0,4
38.0,1.0,-191.0,5
38.0,1.0,-1.0,0
38.0,1.0,-115.0,3
38.0,1.0,-381.0,10
38.0,0.0,-380.0,10
38.0,1.0,-1.0,0
38.0,1.0,-1.0,0
38.0,1.0,-305.0,8
38.0,1.0,-115.0,3
38.0,1.0,-191.0,5
38.0,1.0,-1.0,0
38.0,1.0,-115.0,3
38.0,1.0,-305.0,8
38.0,1.0,-1.0,0
38.0,1.0,-115.0,3
38.0,1.0,-77.0,2
38.0,1.0,-305.0,8
38.0,1.0,-381.0,10
38.0,1.0,-343.0,9
38.0,1.0,-343.0,9
38.0,1.0,-381.0,10
38.0,1.0,-381.0,10
38.0,1.0,-153.0,4
38.0,1.0,-381.0,10
38.0,1.0,-229.0,6
38.0,1.0,-343.0,9
38.0,1.0,-153.0,4
38.0,0.0,-190.0,5
38.0,9.999778782798785e-13,-190.000000000001,5
38.0,1.0,-153.0,4
38.0,0.0,-266.0,7
38.0,1.0,-1.0,0
38.0,0.0,-266.0,7
38.0,0.0,-228.0,6
38.0,0.0,-152.0,4
38.0,1.0,-115.0,3
38.0,1.999955756559757e-12,-190.000000000002,5
38.0,0.0,-304.0,8
38.0,0.0,-152.0,4
38.0,1.0,-115.0,3
38.0,0.0,-228.0,6
38.0,1.0,-77.0,2
38.0,0.0,-304.0,8
38.0,0.0,-190.0,5
38.0,1.0,-153.0,4
38.0,0.0,-76.0,2
38.0,1.0,-39.0,1
beta,leakage,utility,mask_size
38.5,1.0,-309.0,8
38.5,0.0,-385.0,10
38.5,1.0,-386.0,10
38.5,1.0,-386.0,10
38.5,1.0,-1.0,0
38.5,0.0,-308.0,8
38.5,1.0,-386.0,10
38.5,1.0,-386.0,10
38.5,1.0,-1.0,0
38.5,1.0,-270.5,7
38.5,1.0,-39.5,1
38.5,1.0,-270.5,7
38.5,1.0,-1.0,0
38.5,1.0,-116.5,3
38.5,1.0,-155.0,4
38.5,1.0,-155.0,4
38.5,1.0,-347.5,9
38.5,1.0,-232.0,6
38.5,1.0,-270.5,7
38.5,1.0,-232.0,6
38.5,1.0,-386.0,10
38.5,1.0,-270.5,7
38.5,1.0,-386.0,10
38.5,1.0,-155.0,4
38.5,1.0,-386.0,10
38.5,1.0,-386.0,10
38.5,1.0,-386.0,10
38.5,1.0,-309.0,8
38.5,1.0,-347.5,9
38.5,1.0,-309.0,8
38.5,1.0,-39.5,1
38.5,1.0,-78.0,2
38.5,9.999778782798785e-13,-154.000000000001,4
38.5,1.0,-116.5,3
38.5,1.0,-78.0,2
38.5,1.0,-116.5,3
38.5,1.0,-78.0,2
38.5,9.999778782798785e-13,-231.000000000001,6
38.5,1.0,-78.0,2
38.5,0.0,-269.5,7
38.5,1.0,-232.0,6
38.5,1.0,-155.0,4
38.5,0.0,-269.5,7
38.5,1.0,-193.5,5
38.5,0.0,-154.0,4
38.5,0.0,-231.0,6
38.5,1.0,-193.5,5
38.5,0.0,-154.0,4
38.5,1.0,-116.5,3
38.5,1.0,-155.0,4
beta,leakage,utility,mask_size
39.0,0.0,-234.0,6
39.0,1.0,-235.0,6
39.0,1.0,-352.0,9
39.0,1.0,-40.0,1
39.0,1.0,-157.0,4
39.0,1.0,-391.0,10
39.0,0.0,-390.0,10
39.0,1.0,-157.0,4
39.0,1.0,-157.0,4
39.0,1.0,-196.0,5
39.0,1.0,-157.0,4
39.0,1.0,-118.0,3
39.0,1.0,-40.0,1
39.0,1.0,-391.0,10
39.0,1.0,-391.0,10
39.0,1.0,-352.0,9
39.0,1.0,-235.0,6
39.0,1.0,-1.0,0
39.0,1.0,-274.0,7
39.0,1.0,-313.0,8
39.0,1.0,-1.0,0
39.0,1.0,-391.0,10
39.0,1.0,-313.0,8
39.0,1.0,-391.0,10
39.0,1.0,-391.0,10
39.0,1.0,-313.0,8
39.0,1.0,-196.0,5
39.0,1.0,-40.0,1
39.0,1.0,-391.0,10
39.0,1.0,-391.0,10
39.0,1.0,-1.0,0
39.0,9.999778782798785e-13,-156.000000000001,4
39.0,0.0,-156.0,4
39.0,1.0,-40.0,1
39.0,1.0,-118.0,3
39.0,1.0,-1.0,0
39.0,9.999778782798785e-13,-117.000000000001,3
39.0,1.0,-79.0,2
39.0,1.0,-40.0,1
39.0,1.0,-79.0,2
39.0,1.0,-274.0,7
39.0,0.0,-312.0,8
39.0,0.0,-156.0,4
39.0,1.0,-1.0,0
39.0,1.0,-118.0,3
39.0,1.0,-157.0,4
39.0,0.0,-195.0,5
39.0,1.0,-118.0,3
39.0,1.0,-40.0,1
39.0,1.0,-157.0,4
beta,leakage,utility,mask_size
39.5,1.0,-396.0,10
39.5,1.0,-277.5,7
39.5,1.0,-396.0,10
39.5,1.0,-1.0,0
39.5,1.0,-40.5,1
39.5,1.0,-159.0,4
39.5,0.0,-237.0,6
39.5,1.0,-396.0,10
39.5,1.0,-356.5,9
39.5,1.0,-277.5,7
39.5,1.0,-119.5,3
39.5,1.0,-396.0,10
39.5,1.0,-159.0,4
39.5,1.0,-277.5,7
39.5,1.0,-277.5,7
39.5,1.0,-119.5,3
39.5,1.0,-277.5,7
39.5,1.0,-356.5,9
39.5,1.0,-356.5,9
39.5,1.0,-317.0,8
39.5,1.0,-159.0,4
39.5,1.0,-238.0,6
39.5,1.0,-356.5,9
39.5,1.0,-396.0,10
39.5,1.0,-396.0,10
39.5,1.0,-396.0,10
39.5,1.0,-198.5,5
39.5,1.0,-396.0,10
39.5,1.0,-277.5,7
39.5,1.0,-356.5,9
39.5,9.999778782798785e-13,-158.000000000001,4
39.5,9.999778782798785e-13,-118.500000000001,3
39.5,1.999955756559757e-12,-197.500000000002,5
39.5,1.0,-40.5,1
39.5,9.999778782798785e-13,-197.500000000001,5
39.5,0.0,-276.5,7
39.5,1.0,-80.0,2
39.5,0.0,-276.5,7
39.5,9.999778782798785e-13,-158.000000000001,4
39.5,1.0,-119.5,3
39.5,1.0,-40.5,1
39.5,0.0,-158.0,4
39.5,1.0,-80.0,2
39.5,1.0,-159.0,4
39.5,1.0,-1.0,0
39.5,1.0,-119.5,3
39.5,1.0,-119.5,3
39.5,1.0,-80.0,2
39.5,1.0,-198.5,5
39.5,0.0,-197.5,5
beta,leakage,utility,mask_size
40.0,1.0,-81.0,2
40.0,1.0,-161.0,4
40.0,1.0,-401.0,10
40.0,1.0,-281.0,7
40.0,1.0,-401.0,10
40.0,1.0,-81.0,2
40.0,1.0,-201.0,5
40.0,1.0,-201.0,5
40.0,1.0,-161.0,4
40.0,1.0,-401.0,10
40.0,1.0,-81.0,2
40.0,1.0,-161.0,4
40.0,1.0,-201.0,5
40.0,1.0,-121.0,3
40.0,1.0,-361.0,9
40.0,1.0,-161.0,4
40.0,1.0,-401.0,10
40.0,1.0,-401.0,10
40.0,1.0,-161.0,4
40.0,1.0,-321.0,8
40.0,1.0,-241.0,6
40.0,1.0,-401.0,10
40.0,1.0,-161.0,4
40.0,1.0,-401.0,10
40.0,1.0,-81.0,2
40.0,1.0,-401.0,10
40.0,1.0,-401.0,10
40.0,1.0,-401.0,10
40.0,1.0,-281.0,7
40.0,1.0,-401.0,10
40.0,1.0,-121.0,3
40.0,1.0,-1.0,0
40.0,1.0,-41.0,1
40.0,9.999778782798785e-13,-120.000000000001,3
40.0,0.0,-160.0,4
40.0,1.0,-41.0,1
40.0,1.0,-1.0,0
40.0,1.0,-41.0,1
40.0,1.0,-81.0,2
40.0,1.0,-1.0,0
40.0,1.0,-241.0,6
40.0,1.0,-201.0,5
40.0,1.0,-1.0,0
40.0,0.0,-400.0,10
40.0,1.0,-161.0,4
40.0,1.0,-41.0,1
40.0,0.0,-160.0,4
40.0,0.0,-280.0,7
40.0,1.0,-81.0,2
40.0,1.0,-161.0,4
beta,leakage,utility,mask_size
40.5,1.0,-325.0,8
40.5,1.0,-163.0,4
40.5,1.0,-325.0,8
40.5,1.0,-82.0,2
40.5,1.0,-82.0,2
40.5,1.0,-1.0,0
40.5,1.0,-406.0,10
40.5,1.0,-406.0,10
40.5,1.0,-325.0,8
40.5,1.0,-365.5,9
40.5,1.0,-163.0,4
40.5,1.0,-82.0,2
40.5,1.0,-1.0,0
40.5,1.0,-406.0,10
40.5,1.0,-284.5,7
40.5,1.0,-284.5,7
40.5,1.0,-203.5,5
40.5,1.0,-82.0,2
40.5,1.0,-41.5,1
40.5,1.0,-284.5,7
40.5,1.0,-1.0,0
40.5,1.0,-406.0,10
40.5,1.0,-244.0,6
40.5,1.0,-406.0,10
40.5,1.0,-1.0,0
40.5,1.0,-284.5,7
40.5,1.0,-203.5,5
40.5,1.0,-406.0,10
40.5,1.0,-122.5,3
40.5,1.0,-163.0,4
40.5,1.0,-41.5,1
40.5,1.0,-122.5,3
40.5,1.0,-82.0,2
40.5,1.0,-1.0,0
40.5,1.0,-82.0,2
40.5,1.0,-1.0,0
40.5,1.0,-122.5,3
40.5,1.0,-41.5,1
40.5,1.0,-41.5,1
40.5,1.0,-1.0,0
40.5,1.0,-82.0,2
40.5,1.0,-325.0,8
40.5,1.0,-41.5,1
40.5,1.0,-163.0,4
40.5,1.0,-244.0,6
40.5,1.0,-122.5,3
40.5,0.0,-364.5,9
40.5,1.0,-41.5,1
40.5,0.0,-364.5,9
40.5,1.0,-41.5,1
beta,leakage,utility,mask_size
41.0,0.0,-328.0,8
41.0,1.0,-411.0,10
41.0,1.0,-247.0,6
41.0,1.0,-411.0,10
41.0,1.0,-206.0,5
41.0,1.0,-124.0,3
41.0,1.0,-42.0,1
41.0,1.0,-288.0,7
41.0,1.0,-83.0,2
41.0,1.0,-411.0,10
41.0,1.0,-329.0,8
41.0,1.0,-329.0,8
41.0,1.0,-247.0,6
41.0,1.0,-124.0,3
41.0,1.0,-42.0,1
41.0,1.0,-83.0,2
41.0,1.0,-411.0,10
41.0,1.0,-206.0,5
41.0,1.0,-206.0,5
41.0,1.0,-247.0,6
41.0,1.0,-370.0,9
41.0,1.0,-411.0,10
41.0,1.0,-165.0,4
41.0,1.0,-124.0,3
41.0,1.0,-83.0,2
41.0,1.0,-165.0,4
41.0,1.0,-329.0,8
41.0,1.0,-288.0,7
41.0,1.0,-411.0,10
41.0,1.0,-165.0,4
41.0,9.999778782798785e-13,-246.000000000001,6
41.0,1.0,-1.0,0
41.0,0.0,-287.0,7
41.0,1.0,-42.0,1
41.0,0.0,-205.0,5
41.0,1.0,-42.0,1
41.0,1.0,-124.0,3
41.0,0.0,-164.0,4
41.0,9.999778782798785e-13,-164.000000000001,4
41.0,0.0,-164.0,4
41.0,0.0,-287.0,7
41.0,0.0,-205.0,5
41.0,1.0,-1.0,0
41.0,0.0,-246.0,6
41.0,0.0,-369.0,9
41.0,1.0,-1.0,0
41.0,1.0,-1.0,0
41.0,1.0,-1.0,0
41.0,1.0,-124.0,3
41.0,1.0,-124.0,3
beta,leakage,utility,mask_size
41.5,0.0,-415.0,10
41.5,1.0,-333.0,8
41.5,1.0,-416.0,10
41.5,1.0,-250.0,6
41.5,1.0,-167.0,4
41.5,1.0,-42.5,1
41.5,1.0,-250.0,6
41.5,1.0,-250.0,6
41.5,1.0,-333.0,8
41.5,0.0,-415.0,10
41.5,1.0,-125.5,3
41.5,1.0,-208.5,5
41.5,1.0,-250.0,6
41.5,1.0,-42.5,1
41.5,1.0,-416.0,10
41.5,1.0,-167.0,4
41.5,1.0,-42.5,1
41.5,1.0,-374.5,9
41.5,1.0,-250.0,6
41.5,1.0,-250.0,6
41.5,1.0,-416.0,10
41.5,1.0,-374.5,9
41.5,1.0,-416.0,10
41.5,1.0,-125.5,3
41.5,1.0,-291.5,7
41.5,1.0,-416.0,10
41.5,1.0,-84.0,2
41.5,1.0,-416.0,10
41.5,1.0,-416.0,10
41.5,1.0,-416.0,10
41.5,1.0,-125.5,3
41.5,1.0,-42.5,1
41.5,1.0,-1.0,0
41.5,1.0,-42.5,1
41.5,1.0,-84.0,2
41.5,0.0,-166.0,4
41.5,9.999778782798785e-13,-166.000000000001,4
41.5,0.0,-166.0,4
41.5,1.0,-84.0,2
41.5,0.0,-249.0,6
41.5,1.0,-42.5,1
41.5,0.0,-290.5,7
41.5,1.0,-125.5,3
41.5,1.0,-125.5,3
41.5,1.0,-250.0,6
41.5,1.0,-1.0,0
41.5,1.0,-42.5,1
41.5,0.0,-332.0,8
41.5,1.0,-208.5,5
41.5,1.0,-208.5,5
beta,leakage,utility,mask_size
42.0,1.0,-85.0,2
42.0,1.0,-421.0,10
42.0,1.0,-253.0,6
42.0,1.0,-211.0,5
42.0,1.0,-211.0,5
42.0,1.0,-169.0,4
42.0,1.0,-169.0,4
42.0,1.0,-1.0,0
42.0,1.0,-253.0,6
42.0,1.0,-337.0,8
42.0,1.0,-211.0,5
42.0,1.0,-295.0,7
42.0,1.0,-85.0,2
42.0,1.0,-379.0,9
42.0,1.0,-337.0,8
42.0,1.0,-85.0,2
42.0,1.0,-211.0,5
42.0,1.0,-295.0,7
42.0,1.0,-85.0,2
42.0,1.0,-337.0,8
42.0,1.0,-169.0,4
42.0,1.0,-295.0,7
42.0,1.0,-379.0,9
42.0,1.0,-43.0,1
42.0,1.0,-421.0,10
42.0,1.0,-379.0,9
42.0,1.0,-421.0,10
42.0,1.0,-421.0,10
42.0,1.0,-211.0,5
42.0,1.0,-85.0,2
42.0,1.0,-43.0,1
42.0,9.999778782798785e-13,-168.000000000001,4
42.0,1.0,-169.0,4
42.0,0.0,-168.0,4
42.0,1.0,-85.0,2
42.0,1.0,-85.0,2
42.0,9.999778782798785e-13,-210.000000000001,5
42.0,1.0,-1.0,0
42.0,1.0,-1.0,0
42.0,0.0,-168.0,4
42.0,1.0,-85.0,2
42.0,1.0,-211.0,5
42.0,1.0,-211.0,5
42.0,1.0,-211.0,5
42.0,0.0,-168.0,4
42.0,1.0,-1.0,0
42.0,1.0,-253.0,6
42.0,0.0,-252.0,6
42.0,1.0,-43.0,1
42.0,0.0,-126.0,3
beta,leakage,utility,mask_size
42.5,1.0,-341.0,8
42.5,1.0,-171.0,4
42.5,1.0,-426.0,10
42.5,1.0,-128.5,3
42.5,1.0,-128.5,3
42.5,1.0,-1.0,0
42.5,1.0,-298.5,7
42.5,1.0,-128.5,3
42.5,1.0,-128.5,3
42.5,1.0,-426.0,10
42.5,1.0,-256.0,6
42.5,1.0,-383.5,9
42.5,1.0,-341.0,8
42.5,1.0,-1.0,0
42.5,1.0,-426.0,10
42.5,1.0,-128.5,3
42.5,1.0,-341.0,8
42.5,1.0,-171.0,4
42.5,1.0,-86.0,2
42.5,1.0,-426.0,10
42.5,1.0,-43.5,1
42.5,1.0,-128.5,3
42.5,1.0,-426.0,10
42.5,1.0,-128.5,3
42.5,1.0,-1.0,0
42.5,1.0,-256.0,6
42.5,1.0,-426.0,10
42.5,1.0,-128.5,3
42.5,1.0,-426.0,10
42.5,1.0,-213.5,5
42.5,1.0,-171.0,4
42.5,9.999778782798785e-13,-170.000000000001,4
42.5,1.0,-1.0,0
42.5,1.0,-86.0,2
42.5,0.0,-255.0,6
42.5,0.0,-255.0,6
42.5,1.0,-86.0,2
42.5,9.999778782798785e-13,-170.000000000001,4
42.5,1.0,-1.0,0
42.5,1.0,-86.0,2
42.5,1.0,-86.0,2
42.5,1.0,-171.0,4
42.5,1.0,-43.5,1
42.5,0.0,-382.5,9
42.5,1.0,-128.5,3
42.5,1.0,-213.5,5
42.5,1.0,-1.0,0
42.5,1.0,-86.0,2
42.5,1.0,-43.5,1
42.5,1.0,-43.5,1
beta,leakage,utility,mask_size
43.0,1.0,-431.0,10
43.0,1.0,-388.0,9
43.0,1.0,-345.0,8
43.0,1.0,-216.0,5
43.0,1.0,-87.0,2
43.0,1.0,-431.0,10
43.0,1.0,-173.0,4
43.0,1.0,-345.0,8
43.0,1.0,-259.0,6
43.0,1.0,-87.0,2
43.0,1.0,-302.0,7
43.0,1.0,-1.0,0
43.0,1.0,-44.0,1
43.0,1.0,-173.0,4
43.0,1.0,-87.0,2
43.0,1.0,-87.0,2
43.0,1.0,-388.0,9
43.0,1.0,-44.0,1
43.0,1.0,-87.0,2
43.0,1.0,-302.0,7
43.0,1.0,-259.0,6
43.0,1.0,-87.0,2
43.0,1.0,-1.0,0
43.0,1.0,-431.0,10
43.0,1.0,-431.0,10
43.0,1.0,-345.0,8
43.0,1.0,-431.0,10
43.0,1.0,-431.0,10
43.0,1.0,-302.0,7
43.0,1.0,-431.0,10
43.0,1.999955756559757e-12,-172.000000000002,4
43.0,1.0,-87.0,2
43.0,1.0,-130.0,3
43.0,0.0,-215.0,5
43.0,1.0,-87.0,2
43.0,1.0,-1.0,0
43.0,0.0,-258.0,6
43.0,9.999778782798785e-13,-172.000000000001,4
43.0,1.0,-87.0,2
43.0,9.999778782798785e-13,-172.000000000001,4
43.0,1.0,-1.0,0
43.0,0.0,-301.0,7
43.0,0.0,-215.0,5
43.0,0.0,-86.0,2
43.0,1.0,-44.0,1
43.0,0.0,-344.0,8
43.0,1.0,-130.0,3
43.0,1.0,-1.0,0
43.0,1.0,-87.0,2
43.0,1.0,-1.0,0
beta,leakage,utility,mask_size
43.5,1.0,-218.5,5
43.5,1.0,-392.5,9
43.5,1.0,-436.0,10
43.5,1.0,-88.0,2
43.5,1.0,-88.0,2
43.5,1.0,-349.0,8
43.5,1.0,-436.0,10
43.5,1.0,-436.0,10
43.5,1.0,-262.0,6
43.5,1.0,-1.0,0
43.5,1.0,-88.0,2
43.5,1.0,-436.0,10
43.5,1.0,-349.0,8
43.5,1.0,-392.5,9
43.5,1.0,-305.5,7
43.5,1.0,-436.0,10
43.5,1.0,-218.5,5
43.5,1.0,-1.0,0
43.5,1.0,-131.5,3
43.5,1.0,-1.0,0
43.5,1.0,-175.0,4
43.5,1.0,-175.0,4
43.5,1.0,-436.0,10
43.5,1.0,-436.0,10
43.5,1.0,-436.0,10
43.5,1.0,-305.5,7
43.5,1.0,-436.0,10
43.5,1.0,-436.0,10
43.5,1.0,-305.5,7
43.5,1.0,-305.5,7
43.5,1.0,-175.0,4
43.5,1.0,-44.5,1
43.5,1.0,-1.0,0
43.5,1.0,-44.5,1
43.5,1.0,-1.0,0
43.5,1.0,-1.0,0
43.5,1.0,-44.5,1
43.5,1.999955756559757e-12,-217.500000000002,5
43.5,1.0,-131.5,3
43.5,1.0,-44.5,1
43.5,1.0,-131.5,3
43.5,1.0,-131.5,3
43.5,0.0,-130.5,3
43.5,1.0,-131.5,3
43.5,0.0,-174.0,4
43.5,1.0,-44.5,1
43.5,1.0,-131.5,3
43.5,0.0,-304.5,7
43.5,0.0,-217.5,5
43.5,0.0,-130.5,3
beta,leakage,utility,mask_size
44.0,0.0,-440.0,10
44.0,1.0,-133.0,3
44.0,1.0,-45.0,1
44.0,1.0,-441.0,10
44.0,1.0,-309.0,7
44.0,1.0,-221.0,5
44.0,1.0,-1.0,0
44.0,1.0,-221.0,5
44.0,1.0,-441.0,10
44.0,1.0,-309.0,7
44.0,1.0,-265.0,6
44.0,1.0,-45.0,1
44.0,1.0,-309.0,7
44.0,1.0,-177.0,4
44.0,1.0,-265.0,6
44.0,1.0,-1.0,0
44.0,1.0,-397.0,9
44.0,1.0,-45.0,1
44.0,1.0,-441.0,10
44.0,1.0,-397.0,9
44.0,1.0,-177.0,4
44.0,1.0,-177.0,4
44.0,1.0,-441.0,10
44.0,1.0,-45.0,1
44.0,1.0,-45.0,1
44.0,1.0,-441.0,10
44.0,1.0,-45.0,1
44.0,1.0,-265.0,6
44.0,1.0,-1.0,0
44.0,1.0,-221.0,5
44.0,1.0,-89.0,2
44.0,9.999778782798785e-13,-264.000000000001,6
44.0,9.999778782798785e-13,-264.000000000001,6
44.0,0.0,-220.0,5
44.0,1.0,-45.0,1
44.0,0.0,-308.0,7
44.0,1.0,-45.0,1
44.0,1.0,-89.0,2
44.0,1.0,-45.0,1
44.0,0.0,-264.0,6
44.0,1.0,-221.0,5
44.0,0.0,-176.0,4
44.0,0.0,-176.0,4
44.0,0.0,-220.0,5
44.0,1.0,-221.0,5
44.0,1.0,-45.0,1
44.0,1.0,-89.0,2
44.0,0.0,-352.0,8
44.0,1.0,-133.0,3
44.0,1.0,-265.0,6
beta,leakage,utility,mask_size
44.5,1.0,-1.0,0
44.5,0.0,-445.0,10
44.5,1.0,-90.0,2
44.5,1.0,-179.0,4
44.5,0.0,-445.0,10
44.5,1.0,-90.0,2
44.5,1.0,-268.0,6
44.5,1.0,-357.0,8
44.5,1.0,-1.0,0
44.5,1.0,-312.5,7
44.5,1.0,-401.5,9
44.5,1.0,-268.0,6
44.5,1.0,-312.5,7
44.5,1.0,-312.5,7
44.5,1.0,-223.5,5
44.5,1.0,-90.0,2
44.5,1.0,-312.5,7
44.5,1.0,-1.0,0
44.5,1.0,-1.0,0
44.5,1.0,-1.0,0
44.5,1.0,-446.0,10
44.5,1.0,-223.5,5
44.5,1.0,-357.0,8
44.5,1.0,-446.0,10
44.5,1.0,-401.5,9
44.5,1.0,-446.0,10
44.5,1.0,-268.0,6
44.5,1.0,-446.0,10
44.5,1.0,-268.0,6
44.5,1.0,-268.0,6
44.5,1.0,-1.0,0
44.5,1.0,-90.0,2
44.5,1.0,-1.0,0
44.5,1.0,-134.5,3
44.5,9.999778782798785e-13,-222.500000000001,5
44.5,1.0,-45.5,1
44.5,1.0,-45.5,1
44.5,1.0,-90.0,2
44.5,1.0,-90.0,2
44.5,1.0,-134.5,3
44.5,1.0,-45.5,1
44.5,1.0,-134.5,3
