alpha,leakage,utility,mask_size
21,1.0,-26.0,10
21,1.0,-25.0,8
21,1.0,-26.0,10
21,1.0,-26.0,10
21,1.0,-26.0,10
21,1.0,-24.5,7
21,1.0,-22.5,3
21,1.0,-23.5,5
21,1.0,-26.0,10
21,1.0,-26.0,10
21,1.0,-25.0,8
21,1.0,-26.0,10
21,1.0,-26.0,10
21,1.0,-26.0,10
21,1.0,-26.0,10
21,1.0,-24.0,6
21,1.0,-26.0,10
21,1.0,-26.0,10
21,1.0,-26.0,10
21,1.0,-26.0,10
21,1.0,-26.0,10
21,9.999778782798785e-13,-3.0000000000209996,6
21,0.0,-2.5,5
21,0.0,-2.5,5
21,1.0,-22.0,2
21,9.999778782798785e-13,-3.0000000000209996,6
21,0.0,-3.5,7
21,0.0,-3.5,7
21,0.0,-2.5,5
21,0.0,-3.0,6
21,0.0,-3.5,7
21,1.0,-22.0,2
21,0.0,-3.0,6
21,0.0,-4.5,9
21,1.0,-21.5,1
21,0.0,-5.0,10
21,0.0,-4.5,9
21,0.0,-3.5,7
21,0.0,-4.0,8
21,0.0,-4.0,8
21,0.0,-4.5,9
alpha,leakage,utility,mask_size
22,1.0,-27.0,10
22,1.0,-27.0,10
22,1.0,-27.0,10
22,0.0,-5.0,10
22,0.0,-5.0,10
22,1.0,-27.0,10
22,1.0,-27.0,10
22,0.0,-5.0,10
22,1.0,-26.0,8
22,1.0,-26.5,9
22,1.0,-27.0,10
22,1.0,-25.5,7
22,1.0,-27.0,10
22,1.0,-22.0,0
22,1.0,-27.0,10
22,1.0,-27.0,10
22,1.0,-27.0,10
22,1.0,-26.0,8
22,1.0,-24.0,4
22,1.0,-27.0,10
22,1.0,-27.0,10
22,1.0,-27.0,10
22,1.0,-23.5,3
22,1.0,-27.0,10
22,1.0,-27.0,10
22,1.0,-26.5,9
22,1.0,-27.0,10
22,1.0,-27.0,10
22,1.0,-27.0,10
22,1.0,-26.5,9
22,0.0,-3.0,6
22,1.0,-22.5,1
22,1.0,-23.5,3
22,0.0,-3.5,7
22,1.0,-22.5,1
22,0.0,-3.0,6
22,1.0,-22.5,1
22,9.999778782798785e-13,-3.0000000000219993,6
22,0.0,-3.5,7
22,1.0,-23.0,2
22,0.0,-3.5,7
22,0.0,-4.5,9
22,0.0,-5.0,10
22,1.0,-23.0,2
22,0.0,-5.0,10
22,0.0,-5.0,10
22,1.0,-22.0,0
22,0.0,-4.0,8
22,1.0,-26.0,8
22,0.0,-2.0,4
alpha,leakage,utility,mask_size
23,0.0,-5.0,10
23,1.0,-28.0,10
23,0.0,-5.0,10
23,0.0,-5.0,10
23,0.0,-5.0,10
23,0.0,-5.0,10
23,0.0,-5.0,10
23,1.0,-28.0,10
23,1.0,-28.0,10
23,1.0,-24.5,3
23,1.0,-26.5,7
23,1.0,-26.5,7
23,1.0,-28.0,10
23,1.0,-28.0,10
23,1.0,-28.0,10
23,1.0,-28.0,10
23,1.0,-26.5,7
23,1.0,-23.5,1
23,1.0,-28.0,10
23,1.0,-28.0,10
23,1.0,-28.0,10
23,1.0,-28.0,10
23,1.0,-28.0,10
23,1.0,-28.0,10
23,1.0,-28.0,10
23,1.0,-28.0,10
23,1.0,-28.0,10
23,1.0,-28.0,10
23,1.0,-28.0,10
23,1.0,-26.0,6
23,9.999778782798785e-13,-2.5000000000229994,5
23,1.0,-24.5,3
23,0.0,-3.5,7
23,0.0,-3.0,6
23,0.0,-3.5,7
23,0.0,-3.0,6
23,0.0,-3.0,6
23,1.0,-23.5,1
23,0.0,-3.5,7
23,9.999778782798785e-13,-2.5000000000229994,5
23,0.0,-4.0,8
23,0.0,-3.5,7
23,0.0,-4.5,9
23,0.0,-4.5,9
23,0.0,-5.0,10
23,0.0,-5.0,10
23,0.0,-4.0,8
23,0.0,-3.5,7
23,0.0,-4.5,9
23,0.0,-5.0,10
alpha,leakage,utility,mask_size
24,1.0,-24.5,1
24,0.0,-5.0,10
24,0.0,-5.0,10
24,0.0,-5.0,10
24,1.0,-26.5,5
24,1.0,-27.5,7
24,1.0,-29.0,10
24,1.0,-28.0,8
24,0.0,-3.5,7
24,1.0,-25.0,2
24,1.0,-29.0,10
24,1.0,-25.0,2
24,1.0,-26.0,4
24,1.0,-29.0,10
24,1.0,-29.0,10
24,1.0,-29.0,10
24,1.0,-29.0,10
24,1.0,-29.0,10
24,1.0,-29.0,10
24,1.0,-26.5,5
24,1.0,-29.0,10
24,1.0,-29.0,10
24,1.0,-29.0,10
24,1.0,-28.5,9
24,1.0,-29.0,10
24,1.0,-29.0,10
24,1.0,-29.0,10
24,1.0,-29.0,10
24,1.0,-29.0,10
24,1.0,-29.0,10
24,1.0,-24.5,1
24,1.0,-25.5,3
24,0.0,-2.5,5
24,0.0,-3.5,7
24,0.0,-3.5,7
24,1.0,-24.5,1
24,1.0,-24.5,1
24,9.999778782798785e-13,-2.5000000000239995,5
24,0.0,-3.5,7
24,0.0,-2.5,5
24,0.0,-2.5,5
24,1.0,-27.0,6
24,0.0,-3.5,7
24,0.0,-4.5,9
24,0.0,-4.5,9
24,0.0,-4.5,9
24,1.0,-27.5,7
24,0.0,-4.5,9
24,0.0,-5.0,10
24,0.0,-2.5,5
alpha,leakage,utility,mask_size
25,1.0,-30.0,10
25,1.0,-30.0,10
25,0.0,-5.0,10
25,1.0,-28.0,6
25,0.0,-5.0,10
25,0.0,-5.0,10
25,0.0,-5.0,10
25,1.0,-30.0,10
25,0.0,-5.0,10
25,1.0,-30.0,10
25,1.0,-30.0,10
25,1.0,-27.0,4
25,1.0,-30.0,10
25,1.0,-30.0,10
25,1.0,-30.0,10
25,1.0,-30.0,10
25,1.0,-30.0,10
25,1.0,-30.0,10
25,1.0,-30.0,10
25,1.0,-28.5,7
25,1.0,-30.0,10
25,1.0,-30.0,10
25,1.0,-29.5,9
25,1.0,-30.0,10
25,1.0,-30.0,10
25,1.0,-30.0,10
25,1.0,-30.0,10
25,1.0,-28.5,7
25,1.0,-30.0,10
25,1.0,-30.0,10
25,0.0,-3.5,7
25,0.0,-2.5,5
25,0.0,-2.5,5
25,1.0,-27.0,4
25,0.0,-3.0,6
25,0.0,-3.5,7
25,1.0,-25.5,1
25,1.0,-26.0,2
25,0.0,-2.5,5
25,9.999778782798785e-13,-3.0000000000249996,6
25,0.0,-4.5,9
25,0.0,-2.5,5
25,1.0,-29.5,9
25,1.0,-28.0,6
25,1.0,-25.0,0
25,0.0,-5.0,10
25,0.0,-4.5,9
25,1.0,-26.0,2
25,0.0,-4.0,8
25,0.0,-4.0,8
alpha,leakage,utility,mask_size
26,1.0,-28.0,4
26,0.0,-5.0,10
26,0.0,-5.0,10
26,1.0,-31.0,10
26,1.0,-31.0,10
26,1.0,-30.0,8
26,0.0,-5.0,10
26,1.0,-31.0,10
26,0.0,-5.0,10
26,1.0,-29.0,6
26,1.0,-31.0,10
26,1.0,-31.0,10
26,1.0,-31.0,10
26,1.0,-31.0,10
26,1.0,-27.0,2
26,1.0,-31.0,10
26,1.0,-27.5,3
26,1.0,-31.0,10
26,1.0,-30.5,9
26,1.0,-30.0,8
26,1.0,-31.0,10
26,1.0,-31.0,10
26,1.0,-31.0,10
26,1.0,-29.0,6
26,1.0,-31.0,10
26,1.0,-31.0,10
26,1.0,-31.0,10
26,1.0,-31.0,10
26,1.0,-31.0,10
26,1.0,-31.0,10
26,0.0,-3.5,7
26,0.0,-3.5,7
26,0.0,-3.5,7
26,0.0,-2.5,5
26,9.999778782798785e-13,-2.0000000000259996,4
26,0.0,-2.0,4
26,1.0,-27.5,3
26,0.0,-3.5,7
26,0.0,-3.5,7
26,1.0,-27.5,3
26,0.0,-5.0,10
26,0.0,-4.0,8
26,0.0,-4.0,8
26,0.0,-4.5,9
26,0.0,-5.0,10
26,1.0,-27.5,3
26,0.0,-5.0,10
26,0.0,-4.0,8
26,0.0,-4.0,8
26,0.0,-5.0,10
alpha,leakage,utility,mask_size
27,0.0,-5.0,10
27,1.0,-32.0,10
27,0.0,-5.0,10
27,1.0,-32.0,10
27,1.0,-32.0,10
27,1.0,-32.0,10
27,1.0,-32.0,10
27,0.0,-5.0,10
27,0.0,-5.0,10
27,0.0,-5.0,10
27,1.0,-28.5,3
27,1.0,-31.5,9
27,1.0,-27.0,0
27,1.0,-28.0,2
27,1.0,-31.0,8
27,1.0,-32.0,10
27,1.0,-32.0,10
27,1.0,-32.0,10
27,1.0,-32.0,10
27,1.0,-32.0,10
27,1.0,-32.0,10
27,1.0,-32.0,10
27,1.0,-32.0,10
27,1.0,-32.0,10
27,1.0,-32.0,10
27,1.0,-32.0,10
27,1.0,-32.0,10
27,1.0,-32.0,10
27,1.0,-32.0,10
27,1.0,-32.0,10
27,9.999778782798785e-13,-3.0000000000269993,6
27,0.0,-3.5,7
27,9.999778782798785e-13,-2.5000000000269993,5
27,9.999778782798785e-13,-2.5000000000269993,5
27,1.0,-28.5,3
27,9.999778782798785e-13,-2.0000000000269993,4
27,0.0,-3.0,6
27,9.999778782798785e-13,-2.5000000000269993,5
27,0.0,-2.5,5
27,0.0,-3.5,7
27,0.0,-4.5,9
27,0.0,-5.0,10
27,0.0,-5.0,10
27,1.0,-31.0,8
27,0.0,-4.5,9
27,1.0,-31.5,9
27,0.0,-4.0,8
27,0.0,-3.5,7
27,1.0,-30.0,6
27,0.0,-4.0,8
alpha,leakage,utility,mask_size
28,1.0,-33.0,10
28,0.0,-5.0,10
28,0.0,-5.0,10
28,1.0,-33.0,10
28,1.0,-33.0,10
28,0.0,-5.0,10
28,1.0,-33.0,10
28,1.0,-33.0,10
28,1.0,-33.0,10
28,0.0,-5.0,10
28,1.0,-33.0,10
28,1.0,-33.0,10
28,1.0,-33.0,10
28,1.0,-33.0,10
28,1.0,-33.0,10
28,1.0,-31.0,6
28,1.0,-32.5,9
28,1.0,-32.5,9
28,1.0,-33.0,10
28,1.0,-33.0,10
28,1.0,-33.0,10
28,1.0,-31.5,7
28,1.0,-33.0,10
28,1.0,-33.0,10
28,1.0,-33.0,10
28,1.0,-33.0,10
28,1.0,-33.0,10
28,1.0,-33.0,10
28,1.0,-33.0,10
28,1.0,-33.0,10
28,1.0,-28.5,1
28,1.0,-29.0,2
28,1.0,-28.0,0
28,0.0,-2.0,4
28,0.0,-2.0,4
28,9.999778782798785e-13,-2.0000000000279994,4
28,9.999778782798785e-13,-2.5000000000279994,5
28,1.0,-29.0,2
28,1.0,-29.0,2
28,0.0,-2.5,5
28,0.0,-4.5,9
28,0.0,-4.5,9
28,0.0,-3.0,6
28,0.0,-3.5,7
28,0.0,-2.5,5
28,0.0,-4.0,8
28,0.0,-4.0,8
28,0.0,-5.0,10
28,0.0,-4.5,9
28,1.0,-28.0,0
alpha,leakage,utility,mask_size
29,1.0,-32.5,7
29,1.0,-32.0,6
29,0.0,-5.0,10
29,1.0,-34.0,10
29,1.0,-34.0,10
29,0.0,-5.0,10
29,1.0,-34.0,10
29,1.0,-34.0,10
29,1.0,-34.0,10
29,0.0,-5.0,10
29,1.0,-32.0,6
29,1.0,-34.0,10
29,1.0,-34.0,10
29,1.0,-31.0,4
29,1.0,-34.0,10
29,1.0,-34.0,10
29,1.0,-34.0,10
29,1.0,-34.0,10
29,1.0,-34.0,10
29,1.0,-34.0,10
29,1.0,-32.5,7
29,1.0,-32.5,7
29,1.0,-34.0,10
29,1.0,-34.0,10
29,1.0,-30.0,2
29,1.0,-34.0,10
29,1.0,-34.0,10
29,1.0,-33.5,9
29,1.0,-34.0,10
29,1.0,-34.0,10
29,0.0,-2.5,5
29,0.0,-3.5,7
29,0.0,-2.5,5
29,1.0,-29.0,0
29,1.0,-29.0,0
29,1.0,-30.5,3
29,0.0,-3.5,7
29,0.0,-3.5,7
29,0.0,-2.5,5
29,9.999778782798785e-13,-2.5000000000289995,5
29,1.0,-30.5,3
29,0.0,-3.0,6
29,0.0,-3.0,6
29,1.0,-33.0,8
29,1.0,-32.5,7
29,0.0,-4.5,9
29,0.0,-4.5,9
29,0.0,-5.0,10
29,1.0,-29.0,0
29,1.0,-32.5,7
alpha,leakage,utility,mask_size
30,1.0,-35.0,10
30,1.0,-35.0,10
30,1.0,-35.0,10
30,1.0,-35.0,10
30,1.0,-35.0,10
30,1.0,-35.0,10
30,1.0,-35.0,10
30,1.0,-35.0,10
30,1.0,-35.0,10
30,1.0,-35.0,10
30,1.0,-35.0,10
30,1.0,-35.0,10
30,1.0,-33.5,7
30,1.0,-35.0,10
30,1.0,-35.0,10
30,1.0,-35.0,10
30,1.0,-35.0,10
30,1.0,-35.0,10
30,1.0,-33.5,7
30,1.0,-34.5,9
30,1.0,-35.0,10
30,1.0,-35.0,10
30,1.0,-35.0,10
30,1.0,-35.0,10
30,1.0,-35.0,10
30,1.0,-35.0,10
30,1.0,-35.0,10
30,1.0,-35.0,10
30,1.0,-35.0,10
30,1.0,-35.0,10
30,0.0,-3.5,7
30,9.999778782798785e-13,-3.000000000029999,6
30,0.0,-3.5,7
30,0.0,-3.0,6
30,1.0,-31.5,3
30,0.0,-3.5,7
30,0.0,-3.5,7
30,9.999778782798785e-13,-2.500000000029999,5
30,9.999778782798785e-13,-2.500000000029999,5
30,0.0,-3.5,7
30,0.0,-3.0,6
30,0.0,-4.5,9
30,0.0,-5.0,10
30,0.0,-5.0,10
30,1.0,-30.0,0
30,1.0,-32.5,5
30,1.0,-32.0,4
30,0.0,-5.0,10
30,0.0,-5.0,10
30,1.0,-31.5,3
alpha,leakage,utility,mask_size
31,1.0,-34.5,7
31,1.0,-35.5,9
31,1.0,-36.0,10
31,1.0,-35.5,9
31,1.0,-36.0,10
31,0.0,-5.0,10
31,1.0,-36.0,10
31,1.0,-36.0,10
31,1.0,-32.5,3
31,1.0,-36.0,10
31,1.0,-36.0,10
31,1.0,-36.0,10
31,1.0,-33.0,4
31,1.0,-35.5,9
31,1.0,-36.0,10
31,1.0,-36.0,10
31,1.0,-36.0,10
31,1.0,-36.0,10
31,1.0,-34.0,6
31,1.0,-34.5,7
31,1.0,-36.0,10
31,1.0,-36.0,10
31,1.0,-36.0,10
31,1.0,-36.0,10
31,1.0,-36.0,10
31,1.0,-36.0,10
31,1.0,-36.0,10
31,1.0,-36.0,10
31,1.0,-36.0,10
31,1.0,-36.0,10
31,0.0,-3.5,7
31,0.0,-3.5,7
31,9.999778782798785e-13,-2.000000000030999,4
31,0.0,-3.5,7
31,9.999778782798785e-13,-1.5000000000309992,3
31,9.999778782798785e-13,-2.500000000030999,5
31,0.0,-3.5,7
31,0.0,-3.0,6
31,9.999778782798785e-13,-3.000000000030999,6
31,1.0,-32.5,3
31,0.0,-1.5,3
31,1.0,-33.5,5
31,0.0,-5.0,10
31,0.0,-4.5,9
31,0.0,-5.0,10
31,0.0,-3.0,6
31,0.0,-5.0,10
31,0.0,-5.0,10
31,0.0,-2.0,4
31,0.0,-4.5,9
alpha,leakage,utility,mask_size
32,1.0,-37.0,10
32,1.0,-37.0,10
32,1.0,-37.0,10
32,0.0,-5.0,10
32,0.0,-5.0,10
32,0.0,-5.0,10
32,0.0,-5.0,10
32,1.0,-37.0,10
32,0.0,-4.5,9
32,1.0,-37.0,10
32,1.0,-37.0,10
32,1.0,-35.0,6
32,1.0,-34.5,5
32,1.0,-37.0,10
32,1.0,-37.0,10
32,1.0,-37.0,10
32,1.0,-37.0,10
32,1.0,-37.0,10
32,1.0,-33.0,2
32,1.0,-37.0,10
32,1.0,-37.0,10
32,1.0,-37.0,10
32,1.0,-37.0,10
32,1.0,-37.0,10
32,1.0,-37.0,10
32,1.0,-37.0,10
32,1.0,-37.0,10
32,1.0,-37.0,10
32,1.0,-37.0,10
32,1.0,-37.0,10
32,0.0,-3.0,6
32,0.0,-3.5,7
32,0.0,-3.0,6
32,9.999778782798785e-13,-2.5000000000319993,5
32,0.0,-2.5,5
32,0.0,-2.0,4
32,0.0,-3.0,6
32,1.0,-32.0,0
32,0.0,-3.5,7
32,1.0,-33.5,3
32,0.0,-3.5,7
32,0.0,-5.0,10
32,0.0,-4.0,8
32,0.0,-5.0,10
32,0.0,-4.5,9
32,0.0,-3.0,6
32,1.0,-35.5,7
32,0.0,-5.0,10
32,0.0,-5.0,10
32,0.0,-4.0,8
alpha,leakage,utility,mask_size
33,0.0,-5.0,10
33,1.0,-38.0,10
33,1.0,-38.0,10
33,1.0,-38.0,10
33,1.0,-36.5,7
33,0.0,-5.0,10
33,0.0,-5.0,10
33,0.0,-5.0,10
33,1.0,-37.5,9
33,1.0,-38.0,10
33,1.0,-38.0,10
33,1.0,-36.0,6
33,1.0,-37.5,9
33,1.0,-37.0,8
33,1.0,-38.0,10
33,1.0,-38.0,10
33,1.0,-38.0,10
33,1.0,-36.0,6
33,1.0,-38.0,10
33,1.0,-38.0,10
33,1.0,-38.0,10
33,1.0,-37.0,8
33,1.0,-37.5,9
33,1.0,-38.0,10
33,1.0,-38.0,10
33,1.0,-38.0,10
33,1.0,-38.0,10
33,1.0,-38.0,10
33,1.0,-38.0,10
33,1.0,-38.0,10
33,1.0,-33.0,0
33,1.0,-34.5,3
33,0.0,-3.5,7
33,0.0,-3.0,6
33,0.0,-3.0,6
33,1.0,-34.0,2
33,1.0,-34.5,3
33,1.0,-34.5,3
33,0.0,-3.0,6
33,0.0,-3.5,7
33,1.0,-37.0,8
33,0.0,-4.5,9
33,0.0,-5.0,10
33,1.0,-35.5,5
33,0.0,-3.5,7
33,0.0,-2.0,4
33,0.0,-3.0,6
33,0.0,-5.0,10
33,0.0,-4.5,9
33,0.0,-4.0,8
alpha,leakage,utility,mask_size
34,0.0,-5.0,10
34,0.0,-5.0,10
34,1.0,-39.0,10
34,0.0,-5.0,10
34,0.0,-5.0,10
34,1.0,-39.0,10
34,1.0,-36.0,4
34,0.0,-5.0,10
34,1.0,-39.0,10
34,1.0,-38.0,8
34,1.0,-39.0,10
34,1.0,-35.5,3
34,1.0,-37.5,7
34,1.0,-39.0,10
34,1.0,-38.5,9
34,1.0,-37.0,6
34,1.0,-39.0,10
34,1.0,-38.5,9
34,1.0,-39.0,10
34,1.0,-37.0,6
34,1.0,-39.0,10
34,1.0,-39.0,10
34,1.0,-39.0,10
34,1.0,-39.0,10
34,1.0,-39.0,10
34,1.0,-39.0,10
34,1.0,-39.0,10
34,1.0,-39.0,10
34,1.0,-39.0,10
34,1.0,-39.0,10
34,0.0,-3.0,6
34,0.0,-3.0,6
34,9.999778782798785e-13,-1.5000000000339992,3
34,9.999778782798785e-13,-3.0000000000339995,6
34,9.999778782798785e-13,-2.0000000000339995,4
34,9.999778782798785e-13,-3.0000000000339995,6
34,1.0,-35.5,3
34,0.0,-3.5,7
34,9.999778782798785e-13,-2.5000000000339995,5
34,0.0,-3.5,7
34,1.0,-38.0,8
34,0.0,-5.0,10
34,0.0,-4.0,8
34,0.0,-4.0,8
34,0.0,-4.5,9
34,1.0,-36.5,5
34,0.0,-3.5,7
34,0.0,-4.5,9
34,0.0,-5.0,10
34,1.0,-38.0,8
alpha,leakage,utility,mask_size
35,0.0,-5.0,10
35,0.0,-5.0,10
35,0.0,-5.0,10
35,1.0,-40.0,10
35,0.0,-5.0,10
35,1.0,-36.5,3
35,1.0,-39.5,9
35,1.0,-37.0,4
35,1.0,-39.5,9
35,1.0,-40.0,10
35,1.0,-40.0,10
35,1.0,-39.5,9
35,1.0,-38.5,7
35,1.0,-40.0,10
35,1.0,-40.0,10
35,1.0,-40.0,10
35,1.0,-40.0,10
35,1.0,-40.0,10
35,1.0,-40.0,10
35,1.0,-40.0,10
35,1.0,-40.0,10
35,1.0,-40.0,10
35,1.0,-40.0,10
35,1.0,-40.0,10
35,1.0,-40.0,10
35,1.0,-40.0,10
35,1.0,-40.0,10
35,1.0,-40.0,10
35,1.0,-40.0,10
35,1.0,-40.0,10
35,1.0,-37.0,4
35,9.999778782798785e-13,-2.500000000034999,5
35,1.0,-37.0,4
35,0.0,-3.5,7
35,0.0,-3.5,7
35,0.0,-3.5,7
35,1.0,-37.0,4
35,1.0,-35.0,0
35,9.999778782798785e-13,-2.500000000034999,5
35,0.0,-3.5,7
35,0.0,-5.0,10
35,0.0,-3.5,7
35,0.0,-4.0,8
35,0.0,-3.5,7
35,0.0,-2.5,5
35,0.0,-4.5,9
35,1.0,-35.0,0
35,0.0,-4.0,8
35,0.0,-5.0,10
35,0.0,-3.0,6
alpha,leakage,utility,mask_size
36,0.0,-5.0,10
36,1.0,-41.0,10
36,0.0,-5.0,10
36,0.0,-5.0,10
36,0.0,-5.0,10
36,1.0,-41.0,10
36,1.0,-41.0,10
36,1.0,-41.0,10
36,0.0,-5.0,10
36,0.0,-5.0,10
36,1.0,-41.0,10
36,1.0,-40.0,8
36,1.0,-40.5,9
36,1.0,-41.0,10
36,1.0,-40.0,8
36,1.0,-41.0,10
36,1.0,-38.5,5
36,1.0,-40.5,9
36,1.0,-40.5,9
36,1.0,-39.5,7
36,1.0,-41.0,10
36,1.0,-41.0,10
36,1.0,-39.0,6
36,1.0,-39.0,6
36,1.0,-41.0,10
36,1.0,-41.0,10
36,1.0,-41.0,10
36,1.0,-41.0,10
36,1.0,-41.0,10
36,1.0,-40.0,8
36,0.0,-3.5,7
36,0.0,-3.5,7
36,1.0,-37.0,2
36,0.0,-3.5,7
36,0.0,-3.5,7
36,0.0,-2.5,5
36,0.0,-2.5,5
36,0.0,-3.5,7
36,0.0,-3.0,6
36,1.0,-37.5,3
36,0.0,-4.5,9
36,1.0,-36.5,1
36,0.0,-5.0,10
36,1.0,-39.0,6
36,0.0,-4.5,9
36,0.0,-5.0,10
36,0.0,-3.5,7
36,0.0,-4.5,9
36,0.0,-5.0,10
36,0.0,-3.5,7
alpha,leakage,utility,mask_size
37,1.0,-42.0,10
37,0.0,-5.0,10
37,0.0,-5.0,10
37,1.0,-42.0,10
37,0.0,-5.0,10
37,1.0,-42.0,10
37,1.0,-37.0,0
37,1.0,-42.0,10
37,1.0,-42.0,10
37,1.0,-42.0,10
37,1.0,-41.0,8
37,1.0,-38.5,3
37,1.0,-41.5,9
37,1.0,-38.0,2
37,1.0,-40.5,7
37,1.0,-41.5,9
37,1.0,-42.0,10
37,1.0,-41.5,9
37,1.0,-41.0,8
37,1.0,-39.5,5
37,1.0,-42.0,10
37,1.0,-42.0,10
37,1.0,-42.0,10
37,1.0,-42.0,10
37,1.0,-42.0,10
37,1.0,-39.0,4
37,1.0,-42.0,10
37,1.0,-37.0,0
37,1.0,-41.5,9
37,1.0,-42.0,10
37,9.999778782798785e-13,-2.0000000000369993,4
37,1.0,-38.5,3
37,1.0,-38.5,3
37,9.999778782798785e-13,-2.5000000000369993,5
37,0.0,-2.5,5
37,9.999778782798785e-13,-2.5000000000369993,5
37,1.0,-38.5,3
37,9.999778782798785e-13,-2.5000000000369993,5
37,9.999778782798785e-13,-3.0000000000369993,6
37,0.0,-3.5,7
37,0.0,-3.5,7
37,0.0,-4.0,8
37,0.0,-5.0,10
37,1.0,-41.0,8
37,0.0,-2.5,5
37,1.0,-39.0,4
37,0.0,-4.5,9
37,1.0,-40.5,7
37,0.0,-5.0,10
37,0.0,-5.0,10
alpha,leakage,utility,mask_size
38,1.0,-43.0,10
38,1.0,-43.0,10
38,1.0,-43.0,10
38,1.0,-43.0,10
38,1.0,-43.0,10
38,0.0,-5.0,10
38,1.0,-43.0,10
38,0.0,-5.0,10
38,1.0,-42.0,8
38,1.0,-42.5,9
38,1.0,-39.0,2
38,1.0,-42.5,9
38,1.0,-43.0,10
38,1.0,-43.0,10
38,1.0,-40.5,5
38,1.0,-43.0,10
38,1.0,-43.0,10
38,1.0,-43.0,10
38,1.0,-42.5,9
38,1.0,-43.0,10
38,1.0,-43.0,10
38,1.0,-43.0,10
38,1.0,-43.0,10
38,1.0,-42.5,9
38,1.0,-43.0,10
38,1.0,-43.0,10
38,1.0,-43.0,10
38,1.0,-43.0,10
38,1.0,-43.0,10
38,1.0,-43.0,10
38,0.0,-3.5,7
38,9.999778782798785e-13,-3.000000000037999,6
38,0.0,-2.5,5
38,0.0,-3.0,6
38,1.0,-39.0,2
38,9.999778782798785e-13,-3.000000000037999,6
38,0.0,-3.5,7
38,0.0,-3.5,7
38,0.0,-3.5,7
38,0.0,-3.5,7
38,0.0,-2.5,5
38,0.0,-5.0,10
38,1.0,-39.5,3
38,0.0,-4.5,9
38,0.0,-4.5,9
38,0.0,-5.0,10
38,0.0,-4.0,8
38,0.0,-5.0,10
38,0.0,-4.5,9
38,0.0,-4.0,8
alpha,leakage,utility,mask_size
39,1.0,-40.0,2
39,1.0,-44.0,10
39,1.0,-39.5,1
39,1.0,-44.0,10
39,1.0,-44.0,10
39,1.0,-42.5,7
39,0.0,-5.0,10
39,1.0,-44.0,10
39,0.0,-5.0,10
39,0.0,-5.0,10
39,1.0,-44.0,10
39,1.0,-44.0,10
39,1.0,-41.0,4
39,1.0,-43.5,9
39,1.0,-44.0,10
39,1.0,-43.5,9
39,1.0,-44.0,10
39,1.0,-44.0,10
39,1.0,-44.0,10
39,1.0,-44.0,10
39,1.0,-44.0,10
39,1.0,-43.5,9
39,1.0,-44.0,10
39,1.0,-44.0,10
39,1.0,-44.0,10
39,1.0,-44.0,10
39,1.0,-44.0,10
39,1.0,-44.0,10
39,1.0,-44.0,10
39,1.0,-44.0,10
39,0.0,-2.0,4
39,0.0,-3.0,6
39,1.0,-40.5,3
39,9.999778782798785e-13,-2.500000000038999,5
39,9.999778782798785e-13,-2.000000000038999,4
39,0.0,-3.5,7
39,0.0,-3.0,6
39,0.0,-3.5,7
39,0.0,-3.5,7
39,0.0,-3.5,7
39,0.0,-2.5,5
39,1.0,-42.5,7
39,1.0,-42.0,6
39,1.0,-42.0,6
39,1.0,-41.5,5
39,0.0,-3.5,7
39,1.0,-39.0,0
39,0.0,-4.5,9
39,0.0,-5.0,10
39,1.0,-43.0,8
alpha,leakage,utility,mask_size
40,1.0,-45.0,10
40,1.0,-45.0,10
40,1.0,-45.0,10
40,1.0,-45.0,10
40,1.0,-44.0,8
40,1.0,-44.0,8
40,0.0,-5.0,10
40,0.0,-5.0,10
40,1.0,-44.5,9
40,1.0,-45.0,10
40,1.0,-40.5,1
40,1.0,-45.0,10
40,1.0,-45.0,10
40,1.0,-43.0,6
40,1.0,-45.0,10
40,1.0,-45.0,10
40,1.0,-45.0,10
40,1.0,-45.0,10
40,1.0,-45.0,10
40,1.0,-41.0,2
40,1.0,-45.0,10
40,1.0,-41.5,3
40,1.0,-45.0,10
40,1.0,-45.0,10
40,1.0,-45.0,10
40,1.0,-45.0,10
40,1.0,-43.5,7
40,1.0,-45.0,10
40,1.0,-43.0,6
40,1.0,-42.5,5
40,1.0,-40.5,1
40,0.0,-3.5,7
40,0.0,-3.5,7
40,9.999778782798785e-13,-3.000000000039999,6
40,0.0,-3.5,7
40,0.0,-3.0,6
40,0.0,-3.0,6
40,0.0,-2.5,5
40,0.0,-3.5,7
40,1.0,-41.5,3
40,0.0,-3.5,7
40,1.0,-42.5,5
40,0.0,-4.5,9
40,0.0,-4.0,8
40,0.0,-4.5,9
40,0.0,-5.0,10
40,0.0,-3.0,6
40,0.0,-2.0,4
40,0.0,-4.5,9
40,0.0,-5.0,10
alpha,leakage,utility,mask_size
41,1.0,-46.0,10
41,0.0,-5.0,10
41,1.0,-46.0,10
41,1.0,-46.0,10
41,1.0,-43.5,5
41,1.0,-42.5,3
41,1.0,-46.0,10
41,0.0,-5.0,10
41,0.0,-5.0,10
41,0.0,-5.0,10
41,1.0,-44.5,7
41,1.0,-46.0,10
41,1.0,-46.0,10
41,1.0,-44.0,6
41,1.0,-43.5,5
41,1.0,-46.0,10
41,1.0,-46.0,10
41,1.0,-46.0,10
41,1.0,-46.0,10
41,1.0,-46.0,10
41,1.0,-42.5,3
41,1.0,-46.0,10
41,1.0,-46.0,10
