alpha,leakage,utility,mask_size
alpha,leakage,utility,mask_size
225,1.0,-231.0,6
225,0.0,-9.0,9
225,1.0,-233.0,8
225,1.0,-231.0,6
225,1.0,-233.0,8
225,1.0,-233.0,8
225,0.0,-9.0,9
225,1.0,-230.0,5
225,1.0,-228.0,3
225,0.0,-9.0,9
225,1.0,-231.0,6
225,1.0,-228.0,3
225,1.0,-229.0,4
225,1.0,-231.0,6
225,1.0,-228.0,3
225,1.0,-231.0,6
225,1.0,-229.0,4
225,1.0,-232.0,7
225,1.0,-234.0,9
225,1.0,-232.0,7
225,1.0,-232.0,7
225,1.0,-229.0,4
225,1.0,-229.0,4
225,1.0,-232.0,7
225,1.0,-234.0,9
225,1.0,-230.0,5
225,1.0,-235.0,10
225,1.0,-232.0,7
225,1.0,-229.0,4
225,1.0,-234.0,9
225,9.999778782798785e-13,-4.000000000224995,4
225,0.0,-5.0,5
225,1.0,-228.0,3
225,1.0,-227.0,2
225,0.0,-6.0,6
225,1.0,-228.0,3
225,9.999778782798785e-13,-4.000000000224995,4
225,9.999778782798785e-13,-3.000000000224995,3
225,1.0,-227.0,2
225,1.0,-227.0,2
225,1.0,-227.0,2
225,0.0,-3.0,3
225,0.0,-3.0,3
225,0.0,-5.0,5
225,1.0,-227.0,2
225,1.0,-225.0,0
225,0.0,-5.0,5
225,0.0,-4.0,4
225,0.0,-2.0,2
225,1.0,-226.0,1
alpha,leakage,utility,mask_size
226,1.0,-234.0,8
226,1.0,-234.0,8
226,1.0,-233.0,7
226,1.0,-234.0,8
226,1.0,-233.0,7
226,1.0,-233.0,7
226,1.0,-235.0,9
226,1.0,-233.0,7
226,1.0,-232.0,6
226,0.0,-9.0,9
226,1.0,-233.0,7
226,1.0,-231.0,5
226,1.0,-230.0,4
226,1.0,-231.0,5
226,1.0,-231.0,5
226,1.0,-232.0,6
226,1.0,-232.0,6
226,1.0,-231.0,5
226,1.0,-231.0,5
226,1.0,-234.0,8
226,1.0,-235.0,9
226,1.0,-234.0,8
226,1.0,-230.0,4
226,1.0,-233.0,7
226,1.0,-232.0,6
226,1.0,-230.0,4
226,1.0,-232.0,6
226,1.0,-235.0,9
226,1.0,-233.0,7
226,1.0,-233.0,7
226,9.999778782798785e-13,-3.0000000002259952,3
226,1.0,-229.0,3
226,9.999778782798785e-13,-3.0000000002259952,3
226,9.999778782798785e-13,-4.000000000225995,4
226,9.999778782798785e-13,-4.000000000225995,4
226,0.0,-6.0,6
226,1.0,-230.0,4
226,0.0,-4.0,4
226,9.999778782798785e-13,-4.000000000225995,4
226,9.999778782798785e-13,-4.000000000225995,4
226,0.0,-4.0,4
226,0.0,-4.0,4
226,0.0,-4.0,4
226,1.0,-229.0,3
226,1.0,-227.0,1
226,0.0,-2.0,2
226,0.0,-3.0,3
226,1.0,-227.0,1
226,0.0,-4.0,4
226,0.0,-3.0,3
alpha,leakage,utility,mask_size
227,1.0,-236.0,9
227,1.0,-232.0,5
227,1.0,-236.0,9
227,1.0,-234.0,7
227,0.0,-9.0,9
227,1.0,-233.0,6
227,1.0,-233.0,6
227,1.0,-235.0,8
227,1.0,-232.0,5
227,1.0,-229.0,2
227,1.0,-233.0,6
227,1.0,-234.0,7
227,1.0,-236.0,9
227,1.0,-230.0,3
227,1.0,-233.0,6
227,1.0,-233.0,6
227,1.0,-234.0,7
227,1.0,-233.0,6
227,1.0,-233.0,6
227,1.0,-234.0,7
227,1.0,-236.0,9
227,1.0,-231.0,4
227,1.0,-235.0,8
227,1.0,-235.0,8
227,1.0,-234.0,7
227,1.0,-235.0,8
227,1.0,-231.0,4
227,1.0,-234.0,7
227,1.0,-232.0,5
227,1.0,-233.0,6
227,9.999778782798785e-13,-4.000000000226995,4
227,1.0,-230.0,3
227,1.0,-228.0,1
227,0.0,-6.0,6
227,1.0,-229.0,2
227,1.0,-231.0,4
227,9.999778782798785e-13,-4.000000000226995,4
227,0.0,-4.0,4
227,0.0,-4.0,4
227,1.0,-230.0,3
227,0.0,-2.0,2
227,1.0,-228.0,1
227,1.0,-228.0,1
227,0.0,-3.0,3
227,1.0,-229.0,2
227,0.0,-4.0,4
227,0.0,-3.0,3
227,0.0,-3.0,3
227,1.0,-229.0,2
227,1.0,-229.0,2
alpha,leakage,utility,mask_size
228,1.0,-236.0,8
228,1.0,-236.0,8
228,1.0,-231.0,3
228,1.0,-234.0,6
228,1.0,-235.0,7
228,1.0,-235.0,7
228,1.0,-237.0,9
228,1.0,-238.0,10
228,1.0,-234.0,6
228,0.0,-8.0,8
228,1.0,-235.0,7
228,1.0,-232.0,4
228,1.0,-235.0,7
228,1.0,-233.0,5
228,1.0,-230.0,2
228,1.0,-236.0,8
228,1.0,-233.0,5
228,1.0,-233.0,5
228,1.0,-233.0,5
228,1.0,-232.0,4
228,1.0,-235.0,7
228,1.0,-235.0,7
228,1.0,-236.0,8
228,1.0,-234.0,6
228,1.0,-233.0,5
228,1.0,-235.0,7
228,1.0,-236.0,8
228,1.0,-233.0,5
228,1.0,-233.0,5
228,1.0,-236.0,8
228,9.999778782798785e-13,-5.000000000227995,5
228,1.0,-231.0,3
228,9.999778782798785e-13,-4.000000000227995,4
228,9.999778782798785e-13,-5.000000000227995,5
228,9.999778782798785e-13,-5.000000000227995,5
228,0.0,-5.0,5
228,1.0,-231.0,3
228,1.0,-232.0,4
228,9.999778782798785e-13,-4.000000000227995,4
228,0.0,-4.0,4
228,0.0,-3.0,3
228,1.0,-230.0,2
228,1.0,-231.0,3
228,0.0,-3.0,3
228,0.0,-5.0,5
228,0.0,-3.0,3
228,0.0,-3.0,3
228,0.0,-3.0,3
228,0.0,-3.0,3
228,1.0,-231.0,3
alpha,leakage,utility,mask_size
229,0.0,-11.0,11
229,1.0,-236.0,7
229,1.0,-236.0,7
229,0.0,-10.0,10
229,0.0,-8.0,8
229,0.0,-7.0,7
229,1.0,-236.0,7
229,0.0,-6.0,6
229,1.0,-238.0,9
229,1.0,-235.0,6
229,1.0,-236.0,7
229,1.0,-236.0,7
229,1.0,-235.0,6
229,1.0,-236.0,7
229,1.0,-236.0,7
229,1.0,-232.0,3
229,1.0,-231.0,2
229,1.0,-231.0,2
229,1.0,-236.0,7
229,1.0,-234.0,5
229,1.0,-235.0,6
229,1.0,-234.0,5
229,1.0,-235.0,6
229,1.0,-237.0,8
229,1.0,-235.0,6
229,1.0,-234.0,5
229,1.0,-235.0,6
229,1.0,-234.0,5
229,1.0,-235.0,6
229,1.0,-234.0,5
229,0.0,-4.0,4
229,1.0,-231.0,2
229,0.0,-5.0,5
229,9.999778782798785e-13,-6.000000000228995,6
229,9.999778782798785e-13,-4.000000000228995,4
229,1.0,-232.0,3
229,1.0,-232.0,3
229,9.999778782798785e-13,-6.000000000228995,6
229,0.0,-5.0,5
229,0.0,-6.0,6
229,0.0,-2.0,2
229,1.0,-231.0,2
229,1.0,-233.0,4
229,1.0,-232.0,3
229,1.0,-231.0,2
229,0.0,-3.0,3
229,0.0,-3.0,3
229,0.0,-3.0,3
229,0.0,-4.0,4
229,0.0,-3.0,3
alpha,leakage,utility,mask_size
230,1.0,-235.0,5
230,1.0,-236.0,6
230,1.0,-237.0,7
230,0.0,-11.0,11
230,1.0,-236.0,6
230,1.0,-238.0,8
230,1.0,-234.0,4
230,0.0,-6.0,6
230,1.0,-239.0,9
230,1.0,-237.0,7
230,1.0,-238.0,8
230,1.0,-236.0,6
230,1.0,-236.0,6
230,1.0,-238.0,8
230,1.0,-233.0,3
230,1.0,-236.0,6
230,1.0,-235.0,5
230,1.0,-236.0,6
230,1.0,-232.0,2
230,1.0,-234.0,4
230,1.0,-238.0,8
230,1.0,-237.0,7
230,1.0,-236.0,6
230,1.0,-235.0,5
230,1.0,-234.0,4
230,1.0,-235.0,5
230,1.0,-235.0,5
230,1.0,-238.0,8
230,1.0,-240.0,10
230,1.0,-236.0,6
230,1.999955756559757e-12,-4.000000000459989,4
230,9.999778782798785e-13,-5.000000000229995,5
230,9.999778782798785e-13,-3.0000000002299947,3
230,9.999778782798785e-13,-4.000000000229995,4
230,0.0,-6.0,6
230,1.0,-234.0,4
230,9.999778782798785e-13,-4.000000000229995,4
230,0.0,-6.0,6
230,1.0,-231.0,1
230,9.999778782798785e-13,-5.000000000229995,5
230,0.0,-2.0,2
230,1.0,-230.0,0
230,0.0,-3.0,3
230,0.0,-3.0,3
230,0.0,-3.0,3
230,1.0,-233.0,3
230,0.0,-3.0,3
230,0.0,-3.0,3
230,0.0,-3.0,3
230,0.0,-4.0,4
alpha,leakage,utility,mask_size
231,1.0,-235.0,4
231,1.0,-237.0,6
231,1.0,-235.0,4
231,1.0,-238.0,7
231,0.0,-10.0,10
231,0.0,-12.0,12
231,1.0,-238.0,7
231,1.0,-236.0,5
231,1.0,-237.0,6
231,1.0,-236.0,5
231,1.0,-238.0,7
231,1.0,-236.0,5
231,1.0,-235.0,4
231,1.0,-237.0,6
231,1.0,-237.0,6
231,1.0,-240.0,9
231,1.0,-235.0,4
231,1.0,-233.0,2
231,1.0,-233.0,2
231,1.0,-236.0,5
231,1.0,-236.0,5
231,1.0,-235.0,4
231,1.0,-240.0,9
231,1.0,-242.0,11
231,1.0,-239.0,8
231,1.0,-237.0,6
231,1.0,-236.0,5
231,1.0,-238.0,7
231,1.0,-243.0,12
231,1.0,-237.0,6
231,9.999778782798785e-13,-3.000000000230995,3
231,1.0,-232.0,1
231,1.0,-232.0,1
231,1.0,-233.0,2
231,1.0,-234.0,3
231,0.0,-6.0,6
231,9.999778782798785e-13,-5.000000000230995,5
231,0.0,-7.0,7
231,0.0,-5.0,5
231,1.999955756559757e-12,-4.00000000046199,4
231,0.0,-3.0,3
231,1.0,-232.0,1
231,0.0,-2.0,2
231,0.0,-3.0,3
231,1.0,-232.0,1
231,0.0,-4.0,4
231,0.0,-2.0,2
231,0.0,-3.0,3
231,0.0,-2.0,2
231,0.0,-3.0,3
alpha,leakage,utility,mask_size
232,1.0,-235.0,3
232,0.0,-10.0,10
232,1.0,-239.0,7
232,0.0,-8.0,8
232,1.0,-239.0,7
232,1.0,-239.0,7
232,0.0,-11.0,11
232,1.0,-238.0,6
232,0.0,-9.0,9
232,1.0,-239.0,7
232,1.0,-239.0,7
232,1.0,-239.0,7
232,1.0,-238.0,6
232,1.0,-238.0,6
232,1.0,-237.0,5
232,1.0,-240.0,8
232,1.0,-238.0,6
232,1.0,-237.0,5
232,1.0,-237.0,5
232,1.0,-237.0,5
232,1.0,-237.0,5
232,1.0,-239.0,7
232,1.0,-236.0,4
232,1.0,-238.0,6
232,1.0,-237.0,5
232,1.0,-236.0,4
232,1.0,-241.0,9
232,1.0,-239.0,7
232,1.0,-238.0,6
232,1.0,-238.0,6
232,1.0,-233.0,1
232,9.999778782798785e-13,-5.000000000231995,5
232,1.0,-235.0,3
232,1.0,-235.0,3
232,1.0,-235.0,3
232,1.0,-235.0,3
232,0.0,-6.0,6
232,0.0,-5.0,5
232,9.999778782798785e-13,-4.000000000231995,4
232,1.0,-234.0,2
232,1.0,-234.0,2
232,1.0,-235.0,3
232,1.0,-234.0,2
232,0.0,-3.0,3
232,0.0,-3.0,3
232,0.0,-3.0,3
232,0.0,-4.0,4
232,1.0,-233.0,1
232,0.0,-3.0,3
232,0.0,-2.0,2
alpha,leakage,utility,mask_size
233,0.0,-11.0,11
233,1.0,-240.0,7
233,1.0,-242.0,9
233,1.0,-240.0,7
233,1.0,-238.0,5
233,0.0,-9.0,9
233,1.0,-241.0,8
233,1.0,-236.0,3
233,0.0,-7.0,7
233,0.0,-5.0,5
233,1.0,-239.0,6
233,1.0,-240.0,7
233,1.0,-239.0,6
233,1.0,-237.0,4
233,1.0,-240.0,7
233,1.0,-239.0,6
233,1.0,-237.0,4
233,1.0,-236.0,3
233,1.0,-238.0,5
233,1.0,-238.0,5
233,1.0,-243.0,10
233,1.0,-236.0,3
233,1.0,-240.0,7
233,1.0,-240.0,7
233,1.0,-240.0,7
233,1.0,-240.0,7
233,1.0,-240.0,7
233,1.0,-239.0,6
233,1.0,-239.0,6
233,1.0,-243.0,10
233,0.0,-5.0,5
233,9.999778782798785e-13,-5.000000000232995,5
233,9.999778782798785e-13,-5.000000000232995,5
233,0.0,-4.0,4
233,9.999778782798785e-13,-5.000000000232995,5
233,1.0,-236.0,3
233,0.0,-5.0,5
233,1.0,-236.0,3
233,9.999778782798785e-13,-4.000000000232995,4
233,0.0,-4.0,4
233,1.0,-235.0,2
233,1.0,-236.0,3
233,1.0,-235.0,2
233,1.0,-234.0,1
233,1.0,-234.0,1
233,1.0,-235.0,2
233,0.0,-3.0,3
233,0.0,-4.0,4
233,0.0,-2.0,2
233,0.0,-4.0,4
alpha,leakage,utility,mask_size
234,1.0,-240.0,6
234,1.0,-239.0,5
234,1.0,-243.0,9
234,1.0,-240.0,6
234,1.0,-240.0,6
234,1.0,-239.0,5
234,1.0,-237.0,3
234,1.0,-240.0,6
234,0.0,-8.0,8
234,1.0,-241.0,7
234,1.0,-241.0,7
234,1.0,-238.0,4
234,1.0,-240.0,6
234,1.0,-238.0,4
234,1.0,-240.0,6
234,1.0,-241.0,7
234,1.0,-241.0,7
234,1.0,-239.0,5
234,1.0,-239.0,5
234,1.0,-243.0,9
234,1.0,-241.0,7
234,1.0,-240.0,6
234,1.0,-241.0,7
234,1.0,-240.0,6
234,1.0,-241.0,7
234,1.0,-242.0,8
234,1.0,-241.0,7
234,1.0,-239.0,5
234,1.0,-244.0,10
234,1.0,-242.0,8
234,9.999778782798785e-13,-4.000000000233995,4
234,0.0,-6.0,6
234,1.0,-236.0,2
234,1.0,-237.0,3
234,9.999778782798785e-13,-5.000000000233995,5
234,0.0,-5.0,5
234,1.0,-238.0,4
234,9.999778782798785e-13,-4.000000000233995,4
234,0.0,-4.0,4
234,9.999778782798785e-13,-3.000000000233995,3
234,1.0,-236.0,2
234,0.0,-4.0,4
234,1.0,-238.0,4
234,0.0,-3.0,3
234,0.0,-3.0,3
234,1.0,-236.0,2
234,1.0,-235.0,1
234,0.0,-3.0,3
234,0.0,-3.0,3
234,0.0,-3.0,3
alpha,leakage,utility,mask_size
235,1.0,-240.0,5
235,1.0,-241.0,6
235,1.0,-242.0,7
235,1.0,-241.0,6
235,1.0,-241.0,6
235,1.0,-241.0,6
235,0.0,-10.0,10
235,1.0,-239.0,4
235,1.0,-243.0,8
235,1.0,-241.0,6
235,1.0,-241.0,6
235,1.0,-241.0,6
235,1.0,-241.0,6
235,1.0,-239.0,4
235,1.0,-241.0,6
235,1.0,-241.0,6
235,1.0,-239.0,4
235,1.0,-238.0,3
235,1.0,-240.0,5
235,1.0,-238.0,3
235,1.0,-242.0,7
235,1.0,-242.0,7
235,1.0,-242.0,7
235,1.0,-240.0,5
235,1.0,-243.0,8
235,1.0,-244.0,9
235,1.0,-244.0,9
235,1.0,-239.0,4
235,1.0,-243.0,8
235,1.0,-242.0,7
235,0.0,-5.0,5
235,1.0,-237.0,2
235,1.0,-236.0,1
235,1.0,-237.0,2
235,9.999778782798785e-13,-5.000000000234995,5
235,1.0,-237.0,2
235,1.0,-237.0,2
235,1.0,-237.0,2
235,1.0,-237.0,2
235,1.0,-239.0,4
235,1.0,-236.0,1
235,0.0,-3.0,3
235,1.0,-236.0,1
235,0.0,-4.0,4
235,1.0,-238.0,3
235,1.0,-236.0,1
235,1.0,-239.0,4
235,1.0,-236.0,1
235,1.0,-237.0,2
235,0.0,-3.0,3
alpha,leakage,utility,mask_size
236,1.0,-243.0,7
236,1.0,-243.0,7
236,1.0,-242.0,6
236,0.0,-9.0,9
236,0.0,-8.0,8
236,1.0,-243.0,7
236,1.0,-241.0,5
236,0.0,-11.0,11
236,1.0,-244.0,8
236,0.0,-10.0,10
236,1.0,-242.0,6
236,1.0,-243.0,7
236,1.0,-239.0,3
236,1.0,-240.0,4
236,1.0,-239.0,3
236,1.0,-240.0,4
236,1.0,-239.0,3
236,1.0,-243.0,7
236,1.0,-243.0,7
236,1.0,-241.0,5
236,1.0,-244.0,8
236,1.0,-240.0,4
236,1.0,-244.0,8
236,1.0,-243.0,7
236,1.0,-246.0,10
236,1.0,-239.0,3
236,1.0,-240.0,4
236,1.0,-244.0,8
236,1.0,-240.0,4
236,1.0,-240.0,4
236,9.999778782798785e-13,-3.000000000235995,3
236,0.0,-4.0,4
236,1.0,-240.0,4
236,1.0,-238.0,2
236,9.999778782798785e-13,-5.000000000235994,5
236,0.0,-4.0,4
236,1.0,-239.0,3
236,1.0,-240.0,4
236,1.0,-236.0,0
236,0.0,-6.0,6
236,1.0,-238.0,2
236,0.0,-5.0,5
236,1.0,-237.0,1
236,0.0,-4.0,4
236,0.0,-3.0,3
236,0.0,-3.0,3
236,1.0,-237.0,1
236,0.0,-4.0,4
236,0.0,-4.0,4
236,1.0,-238.0,2
alpha,leakage,utility,mask_size
237,1.0,-242.0,5
237,0.0,-11.0,11
237,1.0,-244.0,7
237,1.0,-244.0,7
237,1.0,-245.0,8
237,1.0,-243.0,6
237,1.0,-246.0,9
237,1.0,-242.0,5
237,0.0,-9.0,9
237,1.0,-245.0,8
237,1.0,-243.0,6
237,1.0,-241.0,4
237,1.0,-243.0,6
237,1.0,-244.0,7
237,1.0,-243.0,6
237,1.0,-243.0,6
237,1.0,-243.0,6
237,1.0,-246.0,9
237,1.0,-242.0,5
237,1.0,-243.0,6
237,1.0,-240.0,3
237,1.0,-244.0,7
237,1.0,-245.0,8
237,1.0,-242.0,5
237,1.0,-245.0,8
237,1.0,-243.0,6
237,1.0,-246.0,9
237,1.0,-244.0,7
237,1.0,-244.0,7
237,1.0,-243.0,6
237,1.0,-240.0,3
237,1.0,-241.0,4
237,1.0,-238.0,1
237,1.0,-238.0,1
237,1.0,-238.0,1
237,0.0,-4.0,4
237,1.0,-240.0,3
237,0.0,-4.0,4
237,9.999778782798785e-13,-4.000000000236994,4
237,1.0,-240.0,3
237,0.0,-3.0,3
237,1.0,-239.0,2
237,1.0,-239.0,2
237,0.0,-4.0,4
237,1.0,-239.0,2
237,1.0,-238.0,1
237,1.0,-240.0,3
237,1.0,-239.0,2
237,1.0,-238.0,1
237,0.0,-2.0,2
alpha,leakage,utility,mask_size
238,1.0,-246.0,8
238,1.0,-245.0,7
238,1.0,-243.0,5
238,1.0,-243.0,5
238,1.0,-243.0,5
238,1.0,-248.0,10
238,1.0,-245.0,7
238,1.0,-243.0,5
238,1.0,-246.0,8
238,1.0,-243.0,5
238,1.0,-243.0,5
238,1.0,-244.0,6
238,1.0,-243.0,5
238,1.0,-245.0,7
238,1.0,-245.0,7
238,1.0,-242.0,4
238,1.0,-245.0,7
238,1.0,-242.0,4
238,1.0,-243.0,5
238,1.0,-244.0,6
238,1.0,-241.0,3
238,1.0,-247.0,9
238,1.0,-243.0,5
238,1.0,-245.0,7
238,1.0,-244.0,6
238,1.0,-245.0,7
238,1.0,-246.0,8
238,1.0,-243.0,5
238,1.0,-245.0,7
238,1.0,-244.0,6
238,0.0,-5.0,5
238,9.999778782798785e-13,-3.0000000002379945,3
238,1.0,-242.0,4
238,1.0,-241.0,3
238,1.0,-241.0,3
238,0.0,-5.0,5
238,1.0,-240.0,2
238,1.0,-241.0,3
238,1.0,-241.0,3
238,1.999955756559757e-12,-4.000000000475989,4
238,1.0,-241.0,3
238,0.0,-4.0,4
238,1.0,-241.0,3
238,1.0,-240.0,2
238,1.0,-240.0,2
238,1.0,-242.0,4
238,0.0,-3.0,3
238,1.0,-241.0,3
238,0.0,-3.0,3
238,1.0,-238.0,0
alpha,leakage,utility,mask_size
239,1.0,-244.0,5
239,1.0,-246.0,7
239,1.0,-245.0,6
239,1.0,-247.0,8
239,0.0,-7.0,7
239,1.0,-247.0,8
239,0.0,-6.0,6
239,1.0,-248.0,9
239,1.0,-245.0,6
239,0.0,-8.0,8
239,1.0,-247.0,8
239,1.0,-243.0,4
239,1.0,-244.0,5
239,1.0,-245.0,6
239,1.0,-246.0,7
239,1.0,-243.0,4
239,1.0,-244.0,5
239,1.0,-247.0,8
239,1.0,-246.0,7
239,1.0,-245.0,6
239,1.0,-245.0,6
239,1.0,-245.0,6
239,1.0,-246.0,7
239,1.0,-245.0,6
239,1.0,-246.0,7
239,1.0,-248.0,9
239,1.0,-246.0,7
239,1.0,-248.0,9
239,1.0,-247.0,8
239,1.0,-246.0,7
239,1.0,-242.0,3
239,0.0,-5.0,5
239,9.999778782798785e-13,-5.000000000238995,5
239,1.0,-242.0,3
239,0.0,-6.0,6
239,1.0,-241.0,2
239,1.0,-242.0,3
239,1.0,-241.0,2
239,9.999778782798785e-13,-5.000000000238995,5
239,1.0,-241.0,2
239,0.0,-3.0,3
239,1.0,-240.0,1
239,0.0,-3.0,3
239,0.0,-2.0,2
239,1.0,-242.0,3
239,1.0,-240.0,1
239,1.0,-241.0,2
239,0.0,-4.0,4
239,1.0,-242.0,3
239,1.0,-241.0,2
alpha,leakage,utility,mask_size
240,1.0,-249.0,9
240,0.0,-9.0,9
240,1.0,-245.0,5
240,0.0,-7.0,7
240,0.0,-8.0,8
240,0.0,-11.0,11
240,1.0,-244.0,4
240,0.0,-10.0,10
240,1.0,-246.0,6
240,1.0,-247.0,7
240,1.0,-246.0,6
240,1.0,-242.0,2
240,1.0,-244.0,4
240,1.0,-245.0,5
240,1.0,-246.0,6
240,1.0,-248.0,8
240,1.0,-243.0,3
240,1.0,-245.0,5
240,1.0,-247.0,7
240,1.0,-247.0,7
240,1.0,-245.0,5
240,1.0,-244.0,4
240,1.0,-247.0,7
240,1.0,-246.0,6
240,1.0,-247.0,7
240,1.0,-244.0,4
240,1.0,-251.0,11
240,1.0,-246.0,6
240,1.0,-245.0,5
240,1.0,-246.0,6
240,9.999778782798785e-13,-3.0000000002399947,3
240,1.0,-241.0,1
240,1.0,-244.0,4
240,9.999778782798785e-13,-4.000000000239995,4
240,1.0,-243.0,3
240,9.999778782798785e-13,-4.000000000239995,4
240,9.999778782798785e-13,-4.000000000239995,4
240,1.0,-244.0,4
240,0.0,-5.0,5
240,9.999778782798785e-13,-4.000000000239995,4
240,0.0,-3.0,3
240,0.0,-4.0,4
240,0.0,-3.0,3
240,1.0,-240.0,0
240,0.0,-5.0,5
240,1.0,-243.0,3
240,0.0,-2.0,2
240,0.0,-5.0,5
240,1.0,-242.0,2
240,1.0,-241.0,1
alpha,leakage,utility,mask_size
241,1.0,-247.0,6
241,1.0,-249.0,8
241,1.0,-249.0,8
241,1.0,-246.0,5
241,0.0,-8.0,8
241,1.0,-249.0,8
241,0.0,-11.0,11
241,0.0,-11.0,11
241,0.0,-8.0,8
241,1.0,-251.0,10
241,1.0,-245.0,4
241,1.0,-245.0,4
241,1.0,-248.0,7
241,1.0,-249.0,8
241,1.0,-248.0,7
241,1.0,-244.0,3
241,1.0,-245.0,4
241,1.0,-246.0,5
241,1.0,-248.0,7
241,1.0,-245.0,4
241,1.0,-249.0,8
241,1.0,-253.0,12
241,1.0,-246.0,5
241,1.0,-247.0,6
241,1.0,-250.0,9
241,1.0,-243.0,2
241,1.0,-247.0,6
241,1.0,-248.0,7
241,1.0,-249.0,8
241,1.0,-246.0,5
241,0.0,-4.0,4
241,1.0,-245.0,4
241,1.0,-244.0,3
241,1.0,-244.0,3
241,1.0,-243.0,2
241,0.0,-6.0,6
241,1.0,-244.0,3
241,9.999778782798785e-13,-4.000000000240995,4
241,1.0,-244.0,3
241,0.0,-5.0,5
241,0.0,-3.0,3
241,1.0,-243.0,2
241,0.0,-3.0,3
241,1.0,-242.0,1
241,0.0,-3.0,3
241,0.0,-3.0,3
241,0.0,-4.0,4
241,0.0,-4.0,4
241,0.0,-3.0,3
241,1.0,-244.0,3
alpha,leakage,utility,mask_size
242,0.0,-11.0,11
242,0.0,-12.0,12
242,1.0,-246.0,4
242,1.0,-246.0,4
242,1.0,-250.0,8
242,1.0,-247.0,5
242,0.0,-10.0,10
242,1.0,-250.0,8
242,1.0,-249.0,7
242,1.0,-250.0,8
242,1.0,-249.0,7
242,1.0,-250.0,8
242,1.0,-247.0,5
242,1.0,-248.0,6
242,1.0,-246.0,4
242,1.0,-247.0,5
242,1.0,-249.0,7
242,1.0,-248.0,6
242,1.0,-249.0,7
242,1.0,-249.0,7
242,1.0,-248.0,6
242,1.0,-246.0,4
242,1.0,-251.0,9
242,1.0,-245.0,3
242,1.0,-249.0,7
242,1.0,-249.0,7
242,1.0,-250.0,8
242,1.0,-247.0,5
242,1.0,-248.0,6
242,1.0,-247.0,5
242,9.999778782798785e-13,-6.000000000241995,6
242,0.0,-6.0,6
242,0.0,-5.0,5
242,9.999778782798785e-13,-4.000000000241995,4
242,1.999955756559757e-12,-5.00000000048399,5
242,9.999778782798785e-13,-3.000000000241995,3
242,1.0,-244.0,2
242,1.0,-244.0,2
242,1.0,-244.0,2
242,9.999778782798785e-13,-4.000000000241995,4
242,1.0,-245.0,3
242,1.0,-243.0,1
242,0.0,-3.0,3
242,1.0,-244.0,2
242,1.0,-242.0,0
242,1.0,-243.0,1
242,1.0,-244.0,2
242,0.0,-3.0,3
242,1.0,-243.0,1
242,0.0,-4.0,4
alpha,leakage,utility,mask_size
243,1.0,-248.0,5
243,1.0,-252.0,9
243,1.0,-251.0,8
243,1.0,-248.0,5
243,0.0,-9.0,9
243,1.0,-249.0,6
243,1.0,-250.0,7
243,1.0,-251.0,8
243,1.0,-252.0,9
243,1.0,-250.0,7
243,1.0,-250.0,7
243,1.0,-246.0,3
243,1.0,-249.0,6
243,1.0,-250.0,7
243,1.0,-250.0,7
243,1.0,-247.0,4
243,1.0,-248.0,5
243,1.0,-250.0,7
243,1.0,-248.0,5
243,1.0,-250.0,7
243,1.0,-252.0,9
243,1.0,-248.0,5
243,1.0,-249.0,6
243,1.0,-252.0,9
243,1.0,-254.0,11
243,1.0,-248.0,5
243,1.0,-248.0,5
243,1.0,-249.0,6
243,1.0,-248.0,5
243,1.0,-247.0,4
243,0.0,-5.0,5
243,0.0,-4.0,4
243,1.0,-245.0,2
243,0.0,-4.0,4
243,9.999778782798785e-13,-3.0000000002429945,3
243,0.0,-7.0,7
243,1.0,-246.0,3
243,1.0,-246.0,3
243,9.999778782798785e-13,-5.000000000242995,5
243,1.0,-246.0,3
243,1.0,-244.0,1
243,1.0,-244.0,1
243,0.0,-2.0,2
243,0.0,-4.0,4
243,1.0,-244.0,1
243,0.0,-3.0,3
243,0.0,-3.0,3
243,1.0,-243.0,0
243,1.0,-245.0,2
243,0.0,-3.0,3
alpha,leakage,utility,mask_size
244,1.0,-247.0,3
244,1.0,-251.0,7
244,1.0,-249.0,5
244,1.0,-249.0,5
244,1.0,-248.0,4
244,1.0,-251.0,7
244,1.0,-254.0,10
244,1.0,-248.0,4
244,1.0,-252.0,8
244,0.0,-11.0,11
244,1.0,-247.0,3
244,1.0,-248.0,4
244,1.0,-252.0,8
244,1.0,-253.0,9
244,1.0,-250.0,6
244,1.0,-252.0,8
244,1.0,-250.0,6
244,1.0,-246.0,2
244,1.0,-248.0,4
244,1.0,-248.0,4
244,1.0,-249.0,5
244,1.0,-252.0,8
244,1.0,-247.0,3
244,1.0,-246.0,2
244,1.0,-255.0,11
244,1.0,-249.0,5
244,1.0,-251.0,7
244,1.0,-253.0,9
244,1.0,-252.0,8
244,1.0,-250.0,6
244,1.0,-248.0,4
244,9.999778782798785e-13,-4.000000000243995,4
244,0.0,-6.0,6
244,1.0,-248.0,4
244,9.999778782798785e-13,-3.0000000002439946,3
244,0.0,-5.0,5
244,1.0,-245.0,1
244,9.999778782798785e-13,-3.0000000002439946,3
244,0.0,-4.0,4
244,1.999955756559757e-12,-4.000000000487989,4
244,1.0,-245.0,1
244,0.0,-3.0,3
244,0.0,-3.0,3
244,0.0,-2.0,2
244,0.0,-4.0,4
244,1.0,-245.0,1
244,1.0,-248.0,4
