method,dataset,target_attribute,total_time,init_time,model_time,del_time,leakage,baseline_leakage_empty_mask,utility,total_paths,mask_size,model_size,num_instantiated_cellsdel2ph,airport,continent,0.007638216018676758,0.0052280426025390625,0.0008392333984375,0.0015709400177001953,0.024793890495394266,0.49830908053361767,-3.0,4,3,4356,6,epsilon_m,L0
del2ph,airport,continent,0.002000093460083,0.0,1.5020370483398438e-05,0.0019850730895996,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0015554428100585,0.0,1.52587890625e-05,0.001540184020996,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0013606548309326,0.0,2.288818359375e-05,0.0013377666473388,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0013160705566406,0.0,2.9087066650390625e-05,0.0012869834899902,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0028307437896728,0.0,0.0001678466796875,0.0026628971099853,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0013380050659179,0.0,2.002716064453125e-05,0.0013179779052734,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0010409355163574,0.0,1.6927719116210938e-05,0.0010240077972412,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.001523733139038,0.0,0.0001139640808105,0.0014097690582275,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0013797283172607,0.0,2.574920654296875e-05,0.0013539791107177,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0021140575408935,0.0,0.0002150535583496,0.0018990039825439,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.001918077468872,0.0,0.000108003616333,0.001810073852539,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0016400814056396,0.0,9.322166442871094e-05,0.0015468597412109,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0016326904296875,0.0,8.082389831542969e-05,0.001551866531372,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0017499923706054,0.0,7.700920104980469e-05,0.0016729831695556,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0014309883117675,0.0,7.581710815429688e-05,0.0013551712036132,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0012669563293457,0.0,2.193450927734375e-05,0.0012450218200683,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0016272068023681,0.0,9.107589721679688e-05,0.0015361309051513,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0018539428710937,0.0,7.82012939453125e-05,0.0017757415771484,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0012643337249755,0.0,8.20159912109375e-05,0.0011823177337646,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0014088153839111,0.0,2.09808349609375e-05,0.0013878345489501,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
